대여소번호,대여소명,전체 이용건수,평일출근이용건수,평일퇴근이용건수,주말이용건수,평일출근비중,평일퇴근비중,주말비중
636,636. 세종대왕기념관 교차로,6183,446,1992,1165,0.07213326863981886,0.32217370208636587,0.1884198609089439
2337,2337. 대모산입구역 2번출구 앞,6181,845,770,1881,0.13670927034460442,0.1245753114382786,0.304319689370652
471,471.회현사거리 남측,6170,948,1523,1101,0.15364667747163696,0.24683954619124798,0.17844408427876823
1067,1067.한영중고앞사거리,6169,821,941,1575,0.13308477873237154,0.1525368779380775,0.2553088020748906
757,757. 신정이펜하우스 1단지아파트 입구 사거리,6158,1591,848,1535,0.2583631049041897,0.13770704774277362,0.24926924326079897
3765,3765. 문소빌딩,6157,1735,715,1523,0.28179308104596396,0.11612798440799091,0.2473607276270911
3770,3770. 남부순환로 205,6156,1165,982,1570,0.18924626380766732,0.1595191682910981,0.25503573749187786
3537,3537. 아차산 휴먼시아 아파트 옆,6156,1233,865,1790,0.20029239766081872,0.14051332033788175,0.2907732293697206
4134,4134. 제기동 현대아파트 앞,6155,696,1178,1495,0.11307879772542648,0.19138911454102356,0.24289195775792038
4687,4687. 역촌센트레빌아파트 101동 앞,6149,1633,749,1461,0.2655716376646609,0.12180842413400553,0.23759960969263294
1275,1275. 거여초등학교 옆,6142,1342,802,1609,0.2184956040377727,0.13057635949202215,0.2619667860631716
4604,4604. 원효로다목적체육관 앞,6132,773,1967,1217,0.12606001304631442,0.3207762557077626,0.19846705805609915
4555,4555. 대림우성2차아파트,6131,560,1090,1704,0.0913390963953678,0.17778502691241233,0.27793182188876203
1849,1849. 대륭포스트타워5차,6116,970,1302,1174,0.15860039241334206,0.21288423806409418,0.1919555264879006
4862,4862. 성내교 남단,6104,736,1162,2055,0.12057667103538663,0.19036697247706422,0.33666448230668417
4954,4954. 신명초등학교 건너편,6104,1914,547,1404,0.313564875491481,0.08961336828309305,0.23001310615989515
5751,5751. 송파여성축구장,6098,503,1165,2111,0.08248606100360774,0.19104624467038372,0.34617907510659235
2008,2008. 노량진근린공원 대방공원,6096,1130,653,1597,0.18536745406824148,0.10711942257217848,0.2619750656167979
1426,1426. 면목도시개발아파트 1동 앞,6091,969,1093,1674,0.15908717780331638,0.17944508290921032,0.2748317189295682
1736,1736. 버스정류장 앞,6086,496,1054,1547,0.08149852119618797,0.17318435754189945,0.2541899441340782
667,667.청량차도 육교 밑,6072,1382,1104,1395,0.22760210803689065,0.18181818181818182,0.22974308300395258
1183,1183. 강서대학교,6070,1742,896,1220,0.2869851729818781,0.14761120263591435,0.20098846787479407
477,477.앰배서더 호텔 주변,6066,820,1010,1606,0.1351796900758325,0.16650181338608638,0.26475436861193535
4855,4855. 거여5단지 503동 앞,6055,679,808,1781,0.11213872832369942,0.13344343517753923,0.29413707679603635
2313,2313. 금원빌딩 앞,6051,203,1986,1498,0.03354817385556107,0.32821021318790283,0.24756238638241612
351,351. 청운초교 앞 삼거리,6049,1494,748,1423,0.24698297239213093,0.12365680277731857,0.23524549512316084
922,922. 연신내역 4번출구,6027,549,1133,1568,0.09109009457441514,0.1879873900779824,0.2601626016260163
760,760. 잣절보도육교 아래,6025,1137,896,1486,0.18871369294605808,0.1487136929460581,0.2466390041493776
2026,2026. 흑석역 4번출구,6015,979,1133,1300,0.1627597672485453,0.1883624272651704,0.21612635078969245
2903,2903.월계초안아파트 1단지,6014,1030,742,1759,0.17126704356501496,0.1233787828400399,0.29248420352510807
1105,1105. 방화근린공원,6014,691,699,2357,0.11489857000332557,0.11622879946790822,0.39191885600266047
1910,1910. 낙원교회 맞은편,6013,1592,943,1193,0.26475968734408784,0.15682687510394147,0.19840345917179444
4785,4785. 롯데시티호텔,6009,572,1980,770,0.09519054751206524,0.3295057413879181,0.12814112165085706
4683,4683. 은평 성모병원 사거리,6008,874,974,1515,0.14547270306258323,0.16211717709720372,0.25216378162450065
371,371. 동대입구역 6번출구 뒤,6003,590,1114,1596,0.09828419123771448,0.18557387972680325,0.2658670664667666
169,169. 북가좌 삼거리,6000,1457,866,1262,0.24283333333333335,0.14433333333333334,0.21033333333333334
4658,4658. 녹번역1번출구앞,6000,499,1197,1569,0.08316666666666667,0.1995,0.2615
2233,2233. 서초신동아1차아파트 옆,5982,1010,890,1233,0.16883985289200937,0.14877967235038447,0.20611835506519557
4578,4578.보라매sk뷰,5972,1058,906,1622,0.1771600803750837,0.15170797052913595,0.2716008037508372
1554,1554.번동사거리,5968,767,859,1632,0.12851876675603216,0.1439343163538874,0.2734584450402145
1042,1042. 강일리버파크 2~5단지,5967,1288,1056,1486,0.21585386291268643,0.1769733534439417,0.24903636668342552
923,923. 국민은행 연서지점,5964,818,749,1597,0.13715627095908786,0.1255868544600939,0.26777330650570086
2122,2122. 낙성대로 입구,5960,499,904,1654,0.08372483221476511,0.15167785234899328,0.27751677852348994
135,135. 명물길 원형무대 앞,5954,583,1471,1564,0.09791736647631843,0.2470607994625462,0.2626805508901579
120,120. 신수동 사거리,5940,1332,697,1662,0.22424242424242424,0.11734006734006734,0.2797979797979798
946,946. 독바위역 ,5903,703,862,1824,0.11909198712519058,0.14602744367270878,0.30899542605454855
4419,4419. 성북구 한예종 캠퍼스 본관,5902,498,1086,861,0.08437817688919011,0.18400542189088445,0.14588275160962386
1063,1063.강동롯데캐슬퍼스트 아파트(관리동),5890,1177,760,1960,0.199830220713073,0.12903225806451613,0.33276740237691
2381,2381. 언주역 4번출구,5889,563,1367,1172,0.09560196977415521,0.23212769570385464,0.19901511292239768
2272,2272. 교대입구 교차로,5883,591,1571,1233,0.10045894951555329,0.26704062553119157,0.20958694543600204
3726,3726.삼양동사거리,5883,563,635,1695,0.09569947305796363,0.10793812680605133,0.28811830698623153
6055,6055. 한국경제,5880,1188,1534,859,0.20204081632653062,0.2608843537414966,0.14608843537414967
4458,4458. 가락2동주민센터 인근,5875,959,967,1400,0.1632340425531915,0.16459574468085106,0.23829787234042554
138,138. 신촌동 제1공영주차장 앞,5871,916,800,1378,0.15602112076307273,0.13626298756600239,0.23471299608243912
2336,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,5870,1112,1141,1066,0.18943781942078364,0.19437819420783645,0.18160136286201023
2139,2139. 서울신성초등학교,5870,1145,903,1550,0.1950596252129472,0.15383304940374787,0.26405451448040884
4599,4599. 대림우성아파트 사거리,5868,1094,898,1499,0.18643490115882755,0.15303340149965916,0.255453306066803
4058,4058. 다락원체육공원 전망대 입구,5865,230,882,2039,0.0392156862745098,0.15038363171355498,0.3476555839727195
4472,4472. 송파파크데일 1단지 115동 건너편,5855,593,709,1605,0.10128095644748078,0.12109308283518361,0.2741246797608881
4784,4784. 중부경찰서앞 사거리,5832,697,1665,932,0.1195130315500686,0.2854938271604938,0.1598079561042524
1693,1693. 원자력 병원,5827,847,1177,1343,0.1453578170585207,0.20199073279560667,0.23047880556032263
4474,4474. 가락현대 1차 11동 앞,5820,773,871,1686,0.13281786941580756,0.14965635738831615,0.28969072164948456
4173,4173. 중대후문 마을버스정류장,5811,631,904,1761,0.10858716227843744,0.15556702805024952,0.30304594734124934
1130,1130. 화곡본동시장 버스정류장,5810,868,980,1428,0.1493975903614458,0.1686746987951807,0.2457831325301205
4281,4281.명지대사거리,5808,1152,790,1510,0.19834710743801653,0.13601928374655647,0.2599862258953168
3638,3638. 신청담나들목,5806,417,1189,1797,0.0718222528418877,0.20478815018945917,0.309507406131588
840,840. 용산 파크타워 앞,5800,889,929,1783,0.1532758620689655,0.16017241379310346,0.3074137931034483
1056,1056. 강일리버파크 7~11단지,5798,1677,657,1424,0.289237668161435,0.11331493618489134,0.24560193170058642
4637,4637. 용산시티파크 101동 앞,5789,723,879,1819,0.12489203662117809,0.15183969597512523,0.31421661772326825
4064,4064. 신창아파트 입구 앞,5788,1415,677,1408,0.2444713199723566,0.11696613683483069,0.2432619212163096
3933,3933. 오류동부골든아파트 후문 옆,5787,1567,567,1521,0.2707793329877311,0.09797822706065319,0.26283048211508553
3623,3623. 일원에코파크 앞(개포로 방면),5782,877,971,1702,0.15167762020062261,0.16793497059840887,0.2943618125216188
260,260. 여의도 마리나선착장 앞,5781,397,1246,2038,0.0686732399238886,0.21553364469814912,0.35253416363950874
4548,4548.신목동역1번출구,5778,698,1037,1329,0.1208030460366909,0.17947386638975424,0.23001038421599168
2650,2650.위례22단지 2208동 다리앞,5776,1730,534,1414,0.2995152354570637,0.09245152354570638,0.24480609418282548
993,993.은평뉴타운 은뜨락아파트앞,5772,677,1098,1440,0.11729036729036729,0.19022869022869024,0.2494802494802495
822,822. 이촌1동 마을공원,5764,968,1243,1384,0.16793893129770993,0.21564885496183206,0.24011103400416378
4401,4401.뚝섬유수지 공영주차장,5741,647,1094,1595,0.11269813621320328,0.19055913603901758,0.27782616268942695
1348,1348. 성북제일새마을금고 본점 앞,5732,904,978,1488,0.15771109560362875,0.17062107466852758,0.2595952547103978
4390,4390. 신답역 1번출구,5732,994,1813,973,0.17341242149337055,0.31629448709002095,0.16974877878576414
1973,1973. 오리로와 서해안도로 교차로 앞,5731,1060,686,1439,0.18495899493980109,0.11969987785726749,0.25109056011167336
1049,1049. 강일리버파크 10단지,5731,1345,513,1461,0.2346885360321061,0.08951317396614901,0.25492933170476356
160,160. 북아현동 가구거리,5730,710,1230,1401,0.12390924956369982,0.21465968586387435,0.24450261780104712
3644,3644. 상록수아파트,5723,620,807,1749,0.1083347894460947,0.14100995981128778,0.30560894635680586
4634,4634. 이태원역 3번 출구,5723,220,869,2271,0.038441376900227156,0.15184343875589726,0.396819849729163
902,902. 진관동 은빛초등학교,5718,1448,616,1544,0.25323539699195524,0.10772997551591465,0.2700244840853445
2137,2137. KT&G 관악지점,5717,904,791,1579,0.15812489067692845,0.1383592793423124,0.27619380794122794
1999,1999. 수궁동 성당 주변,5715,605,914,1232,0.10586176727909011,0.1599300087489064,0.21557305336832897
2312,2312. 청담역 13번 출구 앞,5712,1156,1194,1299,0.20238095238095238,0.20903361344537816,0.22741596638655462
4801,4801. 충정로역 2호선(엘리베이터 앞),5711,1026,1245,1231,0.17965330064787252,0.2180003502013658,0.2155489406408685
1436,1436. 동원베네스트 건물 앞,5709,1172,637,1400,0.20528989315116483,0.1115782098441058,0.24522683482221055
4766,4766. 서소문성지역사박물관,5708,2026,785,1168,0.3549404344779257,0.13752627890679747,0.204625087596356
1843,1843. 독산고등학교,5689,1402,615,1380,0.24644049920899982,0.10810335735630164,0.2425733872385305
4469,4469. 거여동 어울림아파트  102동앞,5688,697,1405,1273,0.12253867791842475,0.2470112517580872,0.22380450070323488
4837,4837. 양원지구 힐데스하임 앞,5687,1323,813,1475,0.2326358361174609,0.1429576226481449,0.2593634605240021
850,850.KCC용산웰츠(WELLTZ)타워,5669,1170,729,1621,0.20638560592697125,0.1285941083083436,0.28594108308343624
869,869.노들섬 동측 앞,5662,346,1095,2284,0.06110914871070293,0.19339456022606852,0.4033910279053338
4346,4346.장학재단빌딩 앞,5649,492,1692,1117,0.08709506107275625,0.29952203929899096,0.19773411223225348
1360,1360. 정릉역,5646,857,709,1476,0.15178887708111938,0.12557562876372652,0.2614240170031881
3690,3690. 강일역 4번출구,5638,1130,1681,1004,0.20042568286626464,0.2981553742461866,0.17807733238737142
1537,1537. 북한산 우이역,5633,377,675,2184,0.06692703710278715,0.11982957571453932,0.3877152494230428
4834,4834. 용마복지센터 앞,5622,544,848,1198,0.09676271789398791,0.15083600142298115,0.21309142653859836
2280,2280. 서울서초고용센터앞,5611,1045,1395,1121,0.18624131170914277,0.24861878453038674,0.19978613437889858
4929,4929. 투썸플레이스 강남청담점 앞,5585,627,1773,1184,0.11226499552372426,0.3174574753804834,0.21199641897940913
3647,3647. 구룡역 1번 출구,5565,1287,1225,907,0.231266846361186,0.22012578616352202,0.16298292902066486
2518,2518. 서초동 현대아파트 앞,5564,1087,1109,1219,0.19536304816678648,0.19931703810208484,0.21908698777857658
466,466.롯데호텔,5558,536,1266,1081,0.09643756747031307,0.2277797768981648,0.19449442245412019
3646,3646. 선정릉역 4번 출구,5558,737,1505,1175,0.13260165527168047,0.2707808564231738,0.2114069809283915
4152,4152. 상도효성해링턴플레이스,5545,685,760,1465,0.12353471596032461,0.13706041478809738,0.26420198376916143
164,164. 북가좌1동 주민센터 ,5543,1531,561,1419,0.2762042215406819,0.10120873173371821,0.2559985567382284
2352,2352. 서울본부세관(건설회관 앞),5536,397,1894,735,0.07171242774566473,0.3421242774566474,0.13276734104046242
4641,4641. 아메리칸센터,5535,515,1243,1434,0.0930442637759711,0.22457091237579044,0.25907859078590784
2535,2535.신반포역 3번출구 뒤,5525,876,838,1656,0.15855203619909503,0.15167420814479637,0.2997285067873303
5778,5778. 북위례3,5523,641,748,1693,0.11606011225783089,0.1354336411370632,0.3065363027340214
2349,2349. 역삼빌딩 앞(하나은행 옆),5520,633,1181,1179,0.11467391304347826,0.21394927536231884,0.21358695652173912
3920,3920. 개봉역2번출구 B,5509,1254,817,1342,0.2276275186059176,0.14830277727355237,0.2436013795607188
2643,2643.풍납중학교 측면,5496,679,1151,1415,0.12354439592430859,0.2094250363901019,0.2574599708879185
4094,4094.도봉여성센터,5485,931,756,1351,0.16973564266180494,0.13783044667274386,0.2463081130355515
1967,1967. 참새공원(백곡경노당),5484,1136,580,1393,0.20714806710430342,0.10576221735959154,0.2540116703136397
4144,4144.시립대학교 박물관 앞,5480,292,1235,900,0.05328467153284672,0.22536496350364962,0.16423357664233576
1634,1634. 당고개공원 대여소,5478,864,722,1560,0.15772179627601315,0.13179992698064988,0.2847754654983571
1343,1343. 한성대7번출구 앞,5465,513,685,1606,0.09387008234217749,0.1253430924062214,0.2938700823421775
364,364. 창신역 1번출구 앞,5461,1094,495,1397,0.2003296099615455,0.09064273942501373,0.2558139534883721
2083,2083.흑석롯데캐슬에듀포레(107동),5455,1117,682,1484,0.20476626947754353,0.1250229147571036,0.27204399633363885
4930,4930. 학여울역 1번출구,5452,1429,960,1384,0.26210564930300806,0.1760821716801174,0.2538517975055026
2520,2520.서초1교 (진흥아파트 방면),5451,778,1015,1293,0.14272610530177948,0.1862043661713447,0.2372041827187672
2364,2364. 도산공원교차로,5448,460,1461,1154,0.08443465491923642,0.2681718061674009,0.2118208516886931
3310,3310.영락고등학교,5434,960,644,1419,0.17666543982333455,0.11851306588148694,0.2611336032388664
4762,4762. 국제빌딩,5425,778,1240,785,0.14341013824884793,0.22857142857142856,0.1447004608294931
2127,2127. 난곡종점,5418,886,508,1436,0.16352897748246586,0.09376153562200074,0.26504245108896274
192,192. 연서어린이공원,5408,1540,819,1260,0.28476331360946744,0.15144230769230768,0.23298816568047337
4684,4684. 응암2동주민센터 버스정류장(영락중학교 방면),5398,1232,501,1250,0.2282326787699148,0.0928121526491293,0.23156724712856613
4280,4280.북가좌2동 주민센터,5397,1139,722,1516,0.2110431721326663,0.13377802482860848,0.28089679451547156
3799,3799. 국립항공박물관,5395,581,2001,1045,0.1076923076923077,0.37089898053753473,0.1936978683966636
1547,1547. 꿈의숲 롯데캐슬,5394,1232,679,1492,0.22840192806822396,0.12588060808305523,0.27660363366703744
1539,1539. 4.19민주묘지역,5385,341,939,1626,0.06332404828226555,0.17437325905292478,0.30194986072423396
446,446. 상명대입구,5379,503,934,1572,0.09351180516824689,0.17363822271797733,0.29224762967094253
3602,3602. 한국지역난방공사강남지사,5333,1209,1762,574,0.2267016688543034,0.33039564972810803,0.10763172698293644
1509,1509. 서울북부수도사업소,5330,495,809,1204,0.09287054409005628,0.15178236397748593,0.22589118198874297
1285,1285. 위례별 유치원 뒤,5328,1459,768,1352,0.27383633633633636,0.14414414414414414,0.25375375375375375
4840,4840. 서울시 북부병원 앞,5321,683,722,1061,0.12835933095282842,0.13568878030445405,0.19939860928396919
4033,4033. 녹천역 4번 출구 옆,5315,577,985,1465,0.10856067732831609,0.18532455315145813,0.2756349952963311
1725,1725. 창1동주민센터,5313,1252,477,1204,0.23564840956145303,0.08977978543195934,0.22661396574440051
2617,2617. 가락삼환아파트 앞,5311,856,847,1357,0.16117491997740538,0.1594803238561476,0.25550743739408777
4475,4475. 송파파인타운 4단지 403동,5302,1289,693,1363,0.24311580535646926,0.13070539419087138,0.25707280271595623
141,141. 연대 대운동장 옆,5300,385,1157,1142,0.07264150943396226,0.21830188679245283,0.21547169811320754
2380,2380. 봉은사로68길 북측,5294,776,817,1197,0.14658103513411408,0.15432565168114848,0.22610502455610124
467,467.한국은행,5291,161,2125,881,0.03042903042903043,0.4016254016254016,0.1665091665091665
2616,2616. 거여동 사거리,5290,912,734,1249,0.1724007561436673,0.1387523629489603,0.23610586011342155
4017,4017. 월계 청백1단지 아파트 정류장,5276,949,644,1587,0.17987111448066717,0.12206216830932524,0.30079605761940864
3958,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,5275,1258,907,1151,0.23848341232227488,0.1719431279620853,0.2181990521327014
6189,6189.데시앙플렉스 지식산업센터,5266,558,1434,951,0.10596278009874667,0.2723129510064565,0.1805924800607672
384,384. 중림동삼거리,5250,1687,681,1282,0.32133333333333336,0.12971428571428573,0.24419047619047618
2190,2190.도원맨션,5245,447,1019,1510,0.08522402287893231,0.19428026692087702,0.28789323164918973
2027,2027. 중앙대학교 정문 1,5230,303,1133,1281,0.05793499043977055,0.21663479923518164,0.24493307839388145
468,468.웨스틴 조선호텔,5215,457,1487,932,0.08763183125599233,0.2851390220517737,0.17871524448705656
5783,5783.성내5교 2,5201,610,933,1749,0.11728513747356277,0.17938857911940012,0.33628148432993654
4396,4396. 마장축산물시장 서문 인근,5187,882,727,1130,0.1700404858299595,0.14015808752650857,0.217852323115481
3820,3820. 은천삼거리,5182,585,767,1387,0.11289077576225395,0.1480123504438441,0.2676572751833269
2510,2510. JW타워,5167,1144,1145,872,0.22140507064060383,0.22159860654151345,0.16876330559318753
1258,1258. 가락미륭아파트 앞,5166,750,817,1449,0.14518002322880372,0.1581494386372435,0.2804878048780488
4097,4097.숭미파출소 사거리,5161,1135,741,1209,0.21991862042239876,0.14357682619647355,0.23425692695214106
664,664. 서울시립대 건설공학관,5160,314,1021,1092,0.060852713178294576,0.19786821705426358,0.2116279069767442
1660,1660. 서울시립과학관,5158,619,764,1302,0.12000775494377666,0.14811942613416051,0.2524234199302055
964,964. 북한산힐스테이트 7차아파트,5158,906,726,1428,0.17564947654129506,0.1407522295463358,0.276851492826677
4703,4703. 쌍용아파트2단지 정문,5154,833,738,1481,0.1616220411331005,0.14318975552968569,0.2873496313542879
4581,4581. 국회소통관,5146,648,1188,761,0.12592304702681695,0.2308589195491644,0.14788184998056744
4278,4278. 홍은2동주민센터,5116,1304,877,907,0.254886630179828,0.17142298670836592,0.1772869429241595
4815,4815. 중랑데시앙플렉스 앞,5110,857,1773,709,0.16771037181996087,0.34696673189823873,0.13874755381604698
1349,1349. 월계2교 버스정류장 앞,5109,874,677,1398,0.17107065962027795,0.13251125464865923,0.2736347621843805
1515,1515. 송천동 주민센터,5084,770,692,1260,0.15145554681353265,0.13611329661683713,0.24783634933123525
1279,1279. 마천금호어울림 1차아파트 건너편,5076,966,949,1280,0.19030732860520094,0.18695823483057525,0.25216706067769895
424,424. 롯데하이마트 (상암월드컵점) ,5067,421,1037,1360,0.08308663903690547,0.20465758831655811,0.26840339451351886
198,198. 충정2교,5049,1150,1008,986,0.22776787482669836,0.19964349376114082,0.19528619528619529
4941,4941.압구정로 11길,5034,298,937,1858,0.05919745729042511,0.18613428684942393,0.3690901867302344
1510,1510. 번동주공5단지 관리사무소 앞,5029,825,979,1214,0.16404851859216543,0.19467090872936965,0.24139988069198648
494,494.신수동주민센터,5013,1237,514,1084,0.24675842808697387,0.10253341312587273,0.21623778176740474
1479,1479.면목 홈플러스 2 ,5013,353,893,1456,0.07041691601835229,0.1781368442050668,0.29044484340714144
3521,3521. 현대홈타운 뒷길,5012,943,629,1456,0.18814844373503592,0.12549880287310455,0.2905027932960894
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),4991,774,1253,853,0.15507914245642157,0.25105189340813466,0.1709076337407333
2907,2907. 월계중학교,4979,1196,619,850,0.2402088772845953,0.12432215304277967,0.17071701144808193
1574,1574.송중초등학교 옆,4974,541,774,1260,0.10876558102131081,0.15560916767189384,0.25331724969843183
3653,3653. 강동리버스트4단지아파트 404동 앞,4972,1637,516,1121,0.32924376508447306,0.10378117457763475,0.22546259050683828
1358,1358. 정릉도서관 앞,4971,636,798,1223,0.12794206397103197,0.16053108026554014,0.24602695634681152
2356,2356. 강남구청,4970,630,931,1080,0.1267605633802817,0.18732394366197183,0.21730382293762576
959,959. 구파발10단지 인근,4955,362,689,1586,0.07305751765893037,0.13905146316851666,0.32008072653884967
6172,6172. 가양5단지아파트,4940,1392,637,965,0.2817813765182186,0.12894736842105264,0.19534412955465588
4315,4315. 이투스교육 앞,4938,421,1559,981,0.08525718914540299,0.3157148643175375,0.19866342648845686
1774,1774.정의여중고 버스정류소,4933,899,794,1302,0.18224204338130956,0.1609568214068518,0.2639367524832759
2548,2548.반포1동 자율방범초소 옆,4931,934,844,1271,0.1894139119853985,0.17116203609815453,0.2577570472520787
489,489.구룡근린공원,4925,983,818,1223,0.19959390862944162,0.16609137055837564,0.2483248730964467
1161,1161. 강서면허시험장 앞,4925,376,894,813,0.07634517766497462,0.1815228426395939,0.1650761421319797
491,491.월드컵파크 4단지,4923,481,1254,1230,0.0977046516351818,0.25472273004265694,0.2498476538695917
995,995.은평다목적체육관,4922,963,614,1123,0.1956521739130435,0.12474603819585535,0.22815928484355952
1652,1652. 파르코 앞,4909,473,1081,1315,0.09635363617844775,0.22020778162558566,0.2678753310246486
741,741. 화곡로 입구 교차로,4901,602,953,1080,0.122832075086717,0.1944501122219955,0.22036319118547235
3611,3611. 방죽마을 입구,4890,1041,764,1065,0.21288343558282208,0.15623721881390593,0.21779141104294478
4642,4642. 용산더프라임아파트 101동 앞,4882,847,885,1299,0.1734944694797214,0.18127816468660385,0.26607947562474393
1714,1714. 도봉문화정보도서관 삼거리,4859,569,981,1309,0.11710228442066269,0.20189339370240791,0.2693969952665157
3402,3402.이화공영주차장,4847,1181,810,880,0.24365586961006808,0.16711367856406023,0.18155560140292964
2258,2258.구룡사 삼거리,4838,896,1047,1183,0.18520049607275735,0.21641174038859032,0.2445225299710624
1571,1571.북서울 꿈의 숲 입구,4833,1087,610,1224,0.22491206290088972,0.12621560107593627,0.2532588454376164
927,927. 연신내역 3번출구 인근,4822,454,748,1248,0.0941518042306097,0.15512235586893405,0.2588137702198258
3802,3802. 관악구민체육센터,4810,1539,471,811,0.31995841995841995,0.09792099792099793,0.16860706860706862
2024,2024. 상도역 1번출구,4804,754,754,1273,0.1569525395503747,0.1569525395503747,0.26498751040799334
2545,2545.국립중앙도서관(국제회의장옆),4800,142,1456,1074,0.029583333333333333,0.30333333333333334,0.22375
6063,6063.NH농협은행(신당역6번출구),4793,347,795,1199,0.07239724598372627,0.16586688921343626,0.2501564781973712
1757,1757.솔밭공원역 1번출구 앞,4788,440,735,1393,0.09189640768588136,0.15350877192982457,0.2909356725146199
5780,5780. 송파세무서,4786,414,1608,670,0.08650229837024655,0.3359799414960301,0.13999164229001254
1992,1992. 구로구배드민턴실내체육관 앞,4784,531,620,975,0.11099498327759197,0.12959866220735786,0.20380434782608695
2128,2128. 관악구청교차로,4770,520,735,1211,0.1090146750524109,0.1540880503144654,0.2538784067085954
2818,2818.천왕이펜하우스3단지 앞,4750,1245,535,974,0.26210526315789473,0.11263157894736842,0.20505263157894738
4761,4761. 중부경찰서앞사거리 건너편,4748,578,1357,945,0.12173546756529065,0.285804549283909,0.1990311710193766
5763,5763. 세륜초등학교 건너편,4745,447,797,1400,0.09420442571127502,0.16796628029504743,0.2950474183350896
4148,4148.동대문구 장안동 씨젠의료재단,4738,477,825,1245,0.10067539046010975,0.17412410299704517,0.26276910088645
802,802. 한강진역 2번 출구 앞,4738,684,898,1253,0.14436471084845925,0.18953144786829887,0.26445757703672435
4627,4627. 효창공원앞역 5번출구 옆,4736,1083,835,1093,0.22867398648648649,0.17630912162162163,0.23078547297297297
3419,3419.국립어린이과학관,4723,706,902,1141,0.1494812619098031,0.1909803091255558,0.24158373914884607
4924,4924.논현동가구거리,4720,810,1115,804,0.1716101694915254,0.23622881355932204,0.17033898305084746
3649,3649. 구룡역 5번 출구,4715,1343,1171,824,0.2848356309650053,0.248356309650053,0.17476139978791091
2186,2186. 낙성대입구삼거리,4695,504,718,1326,0.1073482428115016,0.1529286474973376,0.2824281150159744
3967,3967. 혜명양로원 담장 옆(2),4681,924,753,854,0.19739371929074984,0.1608630634479812,0.18243964964751122
4086,4086. 도봉로 534,4678,1004,489,1040,0.21462163317657118,0.10453185121846943,0.22231722958529285
2283,2283. 그룹한빌딩옆,4668,608,998,1085,0.13024850042844902,0.21379605826906597,0.23243359040274209
3917,3917. 성공회대학교,4662,490,844,902,0.10510510510510511,0.18103818103818103,0.19347919347919348
671,671.대광빌딩,4653,452,785,1264,0.09714162905652267,0.1687083601977219,0.2716526971846121
4885,4885. 가든파이브 리빙관,4652,455,1176,1155,0.09780739466895959,0.2527944969905417,0.24828030954428204
1868,1868.우리은행 시흥남자동화점 앞,4627,1019,549,1160,0.22022909012318997,0.11865139399178734,0.25070239896261076
137,137. 신촌기차역입구 교차로,4603,228,974,1364,0.04953291331740169,0.21160112969802303,0.2963284814251575
2825,2825.초롱타운 앞,4602,1204,539,988,0.2616253802694481,0.11712299000434594,0.21468926553672316
1853,1853. 청년취업사관학교앞,4593,1804,530,913,0.392771608970172,0.11539298933159155,0.19878075332026998
2815,2815.항동지구 7단지 정문,4579,470,772,1117,0.10264249836208779,0.1685957632670889,0.24393972483074908
2062,2062. 사당새마을금고,4577,1072,577,1209,0.23421455101594932,0.12606510814944286,0.2641468210618309
4665,4665. 응암역3번 출구(서부경찰서 방면),4572,389,743,1377,0.08508311461067367,0.16251093613298337,0.30118110236220474
425,425. DMC첨단산업센터,4566,833,1212,531,0.1824353920280333,0.26544021024967146,0.11629434954007885
4875,4875. 위례포레샤인13단지,4566,980,630,1181,0.2146298729741568,0.13797634691195795,0.2586508979413053
3101,3101. 서대문구청,4561,449,678,1192,0.09844332383249288,0.14865161148870862,0.261346196009647
2368,2368. 도곡동 경남아파트 건너편,4559,546,1007,1213,0.11976310594428603,0.2208817723184909,0.2660671199824523
533,533. 금남시장 교차로,4547,968,467,1263,0.21288761820980867,0.10270508027270728,0.2777655597096987
2429,2429.압구정로데오역 6번출구,4545,340,1199,1281,0.0748074807480748,0.26380638063806383,0.28184818481848184
3673,3673. 강동리버스트6단지,4533,899,639,1130,0.1983234061328039,0.14096624751819986,0.24928303551731745
4622,4622. 한강중학교 앞 버스정류장,4531,446,878,1369,0.09843301699404106,0.19377620834252923,0.3021408077687045
4247,4247. 서울서부지방법원등기국앞,4529,867,592,1068,0.1914329874144403,0.1307131817178185,0.23581364539633473
2309,2309. 청담역(우리들병원 앞),4529,1148,807,893,0.2534775888717156,0.17818502980790463,0.19717376904393905
2370,2370. 한티역 3번출구,4520,488,828,1172,0.1079646017699115,0.1831858407079646,0.2592920353982301
858,858.녹사평역3번 출구,4509,260,994,1431,0.05766245287203371,0.22044799290308273,0.31736526946107785
942,942. 상림마을 생태공원,4500,1179,355,1277,0.262,0.07888888888888888,0.2837777777777778
5766,5766. 북위례1,4499,796,507,1259,0.17692820626805958,0.11269170926872639,0.27983996443654147
3630,3630. 개포우성6차아파트 정문 앞,4491,1369,607,1126,0.3048318859942106,0.13515920730349587,0.2507236695613449
3612,3612. 은곡마을,4490,514,702,1459,0.11447661469933185,0.15634743875278395,0.32494432071269486
