대여소번호,대여소명,전체이용건수,평일출근건수,평일퇴근건수,주말이용건수,평일퇴근비중(%),주말비중(%),Cluster_4Counts,Cluster_Original4
1914,1914. 대림역4번출구,33618,6140.0,6989.0,7405.0,20.789458028437146,22.026890356356713,2,2
1916,1916. 구로중학교앞,10796,2179.0,1678.0,2727.0,15.542793627269358,25.259355316783992,1,1
1920,1920. 서울미래초등학교 사거리,15960,2890.0,2347.0,3938.0,14.705513784461152,24.67418546365915,3,1
1924,1924. 삼부르네상스파크빌,16945,4522.0,3564.0,3200.0,21.032753024491,18.88462673354972,3,3
1925,1925. 동양미래대학교 정문 옆,48965,6598.0,7521.0,13120.0,15.359950985397733,26.79464923925253,2,2
1928,1928. 고척스카이돔구장 광장,17336,2604.0,2741.0,3864.0,15.811029072450392,22.2888786340563,3,1
1929,1929. 고척근린공원 고척도서관 앞,15522,1806.0,2210.0,4120.0,14.237855946398659,26.542971266589355,3,1
1930,1930. 개봉지구대 개봉치안센터,10408,2279.0,1329.0,2506.0,12.76902382782475,24.077632590315144,1,1
1931,1931. 개봉역2번출구 A,16824,3495.0,3853.0,3379.0,22.90180694246315,20.084403233475985,3,3
1933,1933. 개봉푸르지오아파트 상가,21481,5207.0,2947.0,5277.0,13.719100600530702,24.565895442484056,3,2
1936,1936. 개봉역 1번 출구 자전거보관서쪽,8757,1541.0,1995.0,1971.0,22.781774580335732,22.50770811921891,1,3
1937,1937. 한진아파트 입구,12538,2305.0,1495.0,3235.0,11.923751794544584,25.80156324772691,3,1
1941,1941. 오류동역 2번출구,12450,2437.0,2347.0,2865.0,18.85140562248996,23.012048192771083,3,3
1943,1943. 온수역 북측,3826,222.0,789.0,978.0,20.62205959226346,25.561944589649766,1,1
1946,1946. 구로역 광장,33888,6815.0,8994.0,6033.0,26.540368271954673,17.802762039660056,2,2
1951,1951. 천왕이펜하우스 4단지 후문,3541,863.0,461.0,952.0,13.018921208698108,26.885060717311493,1,1
1952,1952. 천왕연지타운2단지 앞,16713,3355.0,2527.0,4429.0,15.119966493149045,26.500329085143303,3,1
1953,1953. 천왕역 4번출구 뒤,11356,1776.0,2543.0,2477.0,22.393448397323002,21.812257837266642,1,3
1955,1955. 디지털입구 교차로,26631,1734.0,6024.0,6531.0,22.62025459051481,24.52405091810296,3,3
1956,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),22959,6010.0,3919.0,5035.0,17.06955877869245,21.930397665403547,3,2
1957,1957. 구일고등학교 정문 ,25828,7936.0,2802.0,5459.0,10.84869134272882,21.135976459656185,2,2
1958,1958. 강서수도사업소민원센터,20189,3854.0,3623.0,4608.0,17.94541582049631,22.824310267967704,3,3
1959,1959. 구로구의회 앞,19397,3532.0,4083.0,4128.0,21.049646852606074,21.281641490952207,3,3
1960,1960. 구로거리공원 동측(신도림역 방면),14123,3305.0,2095.0,3500.0,14.833958790625221,24.782270055937126,3,1
1961,1961. 신도림테크노근린공원,10996,1416.0,3794.0,2365.0,34.503455802109855,21.50782102582757,3,3
1962,1962. 가리봉동주민센터,19322,3701.0,5738.0,2443.0,29.696718766173273,12.643618673015217,3,3
1964,1964. 원메디타운 앞,28359,4128.0,4322.0,6653.0,15.240311717620509,23.45992453894707,3,2
1965,1965. 삼환로즈빌아파트 105동 옆,12586,1743.0,1988.0,3473.0,15.795328142380422,27.59415223263944,3,1
1966,1966. 한마을아파트 정문상가,18769,4856.0,2172.0,4361.0,11.572273429591347,23.235121743300123,3,1
1967,1967. 참새공원(백곡경노당),5484,1136.0,580.0,1393.0,10.576221735959153,25.40116703136397,1,1
1969,1969. 궁동생태공원,1478,134.0,195.0,409.0,13.193504736129904,27.67253044654939,1,1
1971,1971. 오정초교 앞 보도육교,1848,104.0,303.0,413.0,16.3961038961039,22.348484848484848,1,1
1973,1973. 오리로와 서해안도로 교차로 앞,5731,1060.0,686.0,1439.0,11.96998778572675,25.109056011167336,1,1
1974,1974. 신도림2차e편한세상아파트 203동 앞,13961,2639.0,2066.0,3573.0,14.798366879163382,25.5927225843421,3,1
1975,1975. 대림역 1번 출입구 밑,20420,3284.0,4161.0,4933.0,20.377081292850146,24.157688540646426,3,3
1976,1976. 남구로역 5번 출입구 앞,9419,2051.0,1682.0,1617.0,17.857522029939485,17.167427540078563,1,3
1977,1977. 천왕역 1번 출입구 앞,21428,3228.0,4877.0,4713.0,22.759940265073737,21.994586522307262,3,3
1979,1979. 구로1동우체국 앞,3414,897.0,302.0,825.0,8.845928529584066,24.165202108963094,1,1
1981,1981. 천왕지구삼거리 앞,8643,2475.0,1081.0,1951.0,12.5072312854333,22.573180608584984,1,1
1983,1983. 구로동롯데아파트,11853,2274.0,1440.0,3017.0,12.148823082763856,25.453471694929554,1,1
1985,1985. 구로도서관,43317,7373.0,6960.0,10797.0,16.067594708774845,24.92554886072443,2,2
1986,1986. 태평양물산,31892,1150.0,14820.0,4255.0,46.46933400225762,13.341903925749405,2,4
1987,1987. 개봉아이파크아파트 앞,15885,4713.0,1688.0,4476.0,10.626377085300598,28.17752596789424,3,1
1988,1988. 고척LIGA아파트 앞,24321,6741.0,3159.0,5913.0,12.988775132601454,24.31232268410016,3,2
1991,1991. 오류동역 맞은편,16632,2177.0,2394.0,4648.0,14.393939393939394,27.946127946127948,3,1
1992,1992. 구로구배드민턴실내체육관 앞,4784,531.0,620.0,975.0,12.959866220735785,20.380434782608695,1,1
1993,1993. 금강수목원아파트 앞,9097,1867.0,1362.0,2186.0,14.971968780916786,24.029899967022097,1,1
1994,1994. 삼성전자 물류센터 앞,19630,6081.0,3060.0,4719.0,15.588385124808966,24.039735099337747,3,2
1996,1996. 구일역 1번 출입구 앞,25188,4022.0,4661.0,7485.0,18.504843576306175,29.716531681753217,3,1
1998,1998. 고척교 교차로,7112,763.0,1334.0,2196.0,18.7570303712036,30.877390326209227,1,1
1999,1999. 수궁동 성당 주변,5715,605.0,914.0,1232.0,15.99300087489064,21.557305336832897,1,1
2000,2000. 신도림4차 e편한세상 아파트 1109동 앞,20073,2656.0,3127.0,5593.0,15.578139789767349,27.86329895880038,3,1
2002,2002. 노들역 1번출구,35169,3801.0,5524.0,12506.0,15.707014700446416,35.559725894964316,2,2
2003,2003. 사육신공원앞,12279,1224.0,1823.0,3701.0,14.84648587018487,30.140890952031924,1,1
2007,2007. 유한양행앞,27,3.0,7.0,0.0,25.925925925925924,0.0,1,4
2008,2008. 노량진근린공원 대방공원,6096,1130.0,653.0,1597.0,10.711942257217848,26.19750656167979,1,1
2009,2009. 보라매역 8번출구,9423,890.0,1704.0,2511.0,18.083412925819804,26.64756446991404,1,1
2012,2012. 대림사거리(동작상떼빌아파트),11287,1584.0,2116.0,2790.0,18.74723132807655,24.7187029325773,1,1
2013,2013. 장승배기역 5번출구,14007,1832.0,2308.0,3828.0,16.477475547940315,27.32919254658385,3,1
2015,2015. 신대방삼거리역 6번출구쪽,21314,3905.0,2604.0,5752.0,12.217321948015389,26.986956929717554,3,1
2016,2016. 신대방삼거리역 3번출구쪽,11857,2095.0,1574.0,3289.0,13.27485873323775,27.738888420342413,1,1
2020,2020. 장승배기역2번출구뒷편쪽,6945,964.0,1184.0,1681.0,17.04823614110871,24.204463642908568,1,1
2024,2024. 상도역 1번출구,4804,754.0,754.0,1273.0,15.695253955037469,26.498751040799334,1,1
2025,2025. 흑석역 1번출구,23316,2271.0,4679.0,6890.0,20.06776462515011,29.550523245839766,3,1
2026,2026. 흑석역 4번출구,6015,979.0,1133.0,1300.0,18.836242726517042,21.612635078969245,1,3
2027,2027. 중앙대학교 정문 1,5230,303.0,1133.0,1281.0,21.663479923518164,24.493307839388144,1,3
2032,2032. 이수역 11번출구쪽,20173,2244.0,4024.0,5176.0,19.947454518415704,25.658057800029745,3,1
2033,2033. 사당동 아르테스 웨딩앞,12094,1736.0,1830.0,3068.0,15.131470150487845,25.36795105010749,1,1
2034,2034. 사당역 7번출구쪽,7534,898.0,1415.0,2062.0,18.781523758959384,27.369259357578972,1,1
2036,2036. 정금마을 마을버스정류장,7936,1054.0,1020.0,2193.0,12.852822580645162,27.633568548387093,1,1
2037,2037. 동작역 5번출구 동작주차공원,3009,131.0,574.0,1187.0,19.076105018278497,39.44832170156198,1,1
2038,2038. 동작역 7번출구,6951,698.0,1399.0,2310.0,20.12660048913825,33.23262839879154,1,1
2040,2040. 비계 버스정류소,2285,288.0,237.0,735.0,10.37199124726477,32.16630196936542,1,1
2041,2041. 사당중학교 버스정류소,2360,415.0,243.0,690.0,10.296610169491526,29.23728813559322,1,1
2048,2048. 삼일초등학교 인근,7938,1616.0,777.0,1825.0,9.788359788359788,22.990677752582513,1,1
2050,2050. 노량진역 5번출구,23492,2234.0,3742.0,6261.0,15.92882683466712,26.651626085475904,3,1
2054,2054. 삼익아파트,15481,3387.0,1559.0,4202.0,10.070408888314708,27.142949421871972,3,1
2056,2056. 동작구민 체육센터,15180,3564.0,2394.0,2866.0,15.770750988142293,18.88010540184453,3,3
2057,2057. 상도 아이파크 아파트,4466,940.0,432.0,1142.0,9.6730855351545,25.57098074339454,1,1
2058,2058. 동작경찰서,18562,1429.0,2756.0,6004.0,14.847537980821032,32.345652408145675,3,1
2059,2059. 보라매공원 정문,16690,1596.0,4098.0,4118.0,24.553624925104852,24.673457159976035,3,3
2060,2060. 남성역3번출구 뒤,17220,4144.0,1935.0,4664.0,11.236933797909408,27.08478513356562,3,1
2062,2062. 사당새마을금고,4577,1072.0,577.0,1209.0,12.606510814944286,26.41468210618309,1,1
2064,2064. 흑석한강푸르지오 106동앞,575,191.0,32.0,123.0,5.565217391304348,21.391304347826086,1,1
2065,2065. 서울시여성가족재단,3748,670.0,471.0,855.0,12.566702241195305,22.812166488794023,1,1
2066,2066. 양문교회 앞,15323,2451.0,2075.0,4167.0,13.541734647262285,27.19441362657443,3,1
2067,2067. 보라매역?동작세무서 버스정류장(강남중학교방면),18277,1964.0,3490.0,5040.0,19.095037478798492,27.575641516660284,3,1
2068,2068. 총신대 앞(육교),1702,278.0,337.0,378.0,19.80023501762632,22.20916568742656,1,3
2069,2069. 숭실대 입구역3번 출구 앞,6643,541.0,1053.0,1819.0,15.851272015655576,27.38220683426163,1,1
2070,2070. 노량진역 2번 출구 앞,14628,1035.0,2732.0,4753.0,18.67651080120317,32.49248017500684,3,1
2071,2071. 대림아파트 후문 상가 옆,6360,1162.0,671.0,1675.0,10.550314465408805,26.336477987421386,1,1
2077,2077.노들역 3번출구,12249,2646.0,1629.0,3707.0,13.299044819985307,30.263694995509837,3,1
2078,2078.흑석 아크로리버하임(103동),1996,201.0,371.0,579.0,18.587174348697395,29.008016032064127,1,1
2079,2079.중앙대학교 중앙광장,2073,287.0,328.0,534.0,15.822479498311626,25.759768451519538,1,1
2080,2080. 대방지하보도(대방동경남아너스빌아파트),13656,1949.0,2949.0,3287.0,21.594903339191564,24.070005858230815,3,3
2082,2082.7호선 이수역7번출구,10674,1100.0,2286.0,2538.0,21.41652613827993,23.77740303541315,1,3
2083,2083.흑석롯데캐슬에듀포레(107동),5455,1117.0,682.0,1484.0,12.502291475710358,27.204399633363884,1,1
2084,2084.e편한세상 상도노빌리티 앞,7348,486.0,1140.0,1969.0,15.514425694066414,26.79640718562874,1,1
2085,2085.강남중학교 앞,11651,2264.0,1763.0,2979.0,15.131748347781308,25.568620719251566,1,1
2086,2086.삼일수영장 앞,13302,3896.0,1098.0,3087.0,8.254397834912043,23.207036535859267,3,1
2088,2088.상도중앙하이츠빌 입구,3427,857.0,365.0,858.0,10.650714911000875,25.03647505106507,1,1
2089,2089.사당역10번출구(금강빌딩),9939,1073.0,1608.0,2582.0,16.178690009055238,25.978468658818795,1,1
2090,2090.기아자동차 사당점 앞,11640,2779.0,1622.0,3041.0,13.934707903780069,26.125429553264606,3,1
2091,2091. 이수역9번출구,11298,891.0,2418.0,2856.0,21.402018056293148,25.27881040892193,1,3
2092,2092.흑석한강푸르지오(110동),3833,891.0,389.0,906.0,10.148708583355075,23.636837985911818,1,1
2093,2093.상도SH빌아파트 입구,1966,225.0,254.0,563.0,12.919633774160733,28.636826042726348,1,1
2094,2094.숭실대학교(중문) ,4178,376.0,600.0,1265.0,14.360938247965535,30.277644806127334,1,1
2095,2095.경문고등학교 앞,8907,1612.0,1140.0,2161.0,12.798922196025597,24.261816548781855,1,1
2096,2096.서울특별시 동작관악교육지원청,1132,356.0,149.0,243.0,13.162544169611307,21.46643109540636,1,1
2102,2102. 봉림교 교통섬,65867,4385.0,11018.0,20677.0,16.727648139432493,31.392047611095087,4,2
2103,2103. 신림동 우방아파트,12134,2627.0,1780.0,3450.0,14.669523652546562,28.432503708587443,3,1
2104,2104. 사당역 5번출구,11670,700.0,2266.0,3301.0,19.417309340188517,28.286203941730935,1,1
2105,2105. 미성동 신림체육센터,10436,1783.0,1248.0,2631.0,11.958604829436565,25.21080873898045,1,1
2106,2106. 세이브마트,14588,2095.0,1705.0,3752.0,11.687688511105017,25.719769673704413,3,1
2108,2108. 은천치안센터,13973,2165.0,2115.0,3856.0,15.136334359121161,27.596078150719244,3,1
2109,2109. 은천로입구 가로공원,29384,7312.0,3583.0,7932.0,12.193710863054724,26.99428260277702,2,2
2110,2110. 조원동 미성아파트,15916,1894.0,3109.0,4069.0,19.533802462930385,25.565468710731338,3,1
2111,2111. 서울대입구역 1번출구,11556,936.0,1841.0,3212.0,15.931118033921774,27.795084804430598,1,1
2112,2112. 서울대입구역 마에스트로,8093,633.0,1151.0,2370.0,14.222167305078463,29.284566909675032,1,1
2113,2113. 관악동작견인차량보관소,1,0.0,1.0,0.0,100.0,0.0,1,4
2115,2115. 관악구시설관리공단,15727,3903.0,2081.0,3861.0,13.232021364532335,24.550136707572964,3,1
2116,2116. 에이스에이존빌딩,6413,272.0,1101.0,1771.0,17.168251988149073,27.615780445969122,1,1
2119,2119. 중앙동 동진빌딩,7892,1422.0,1148.0,1935.0,14.54637607704004,24.518499746578815,1,1
2122,2122. 낙성대로 입구,5960,499.0,904.0,1654.0,15.167785234899329,27.751677852348994,1,1
2127,2127. 난곡종점,5418,886.0,508.0,1436.0,9.376153562200074,26.504245108896274,1,1
2128,2128. 관악구청교차로,4770,520.0,735.0,1211.0,15.40880503144654,25.38784067085954,1,1
2129,2129. 낙성대 과학전시관,3087,213.0,628.0,828.0,20.34337544541626,26.82215743440233,1,1
2130,2130. 영어마을 관악캠프,1751,100.0,316.0,551.0,18.046830382638493,31.467732724157628,1,1
2135,2135. 신림역 5번출구,4,0.0,0.0,0.0,0.0,0.0,1,3
2136,2136. 신림역 8번출구,41976,3443.0,6650.0,12118.0,15.842386125404994,28.868877453783114,2,2
2137,2137. KT&G 관악지점,5717,904.0,791.0,1579.0,13.83592793423124,27.619380794122794,1,1
2139,2139. 서울신성초등학교,5870,1145.0,903.0,1550.0,15.383304940374787,26.405451448040886,1,1
2140,2140. 신림1교 교차로,20962,3693.0,2730.0,6033.0,13.023566453582674,28.78065070126896,3,1
2143,2143. 서울산업정보학교,3412,432.0,635.0,985.0,18.610785463071515,28.868698710433765,1,1
2144,2144. 난우길입구,4473,517.0,673.0,1115.0,15.045830538788286,24.92734182875028,1,1
2145,2145. 은천초등학교 육교,7781,1637.0,895.0,1972.0,11.502377586428478,25.34378614573962,1,1
2148,2148. 낙성대역 3번출구 뒤,7187,870.0,1336.0,1663.0,18.58911924307778,23.1390009739808,1,3
2156,2156. 신림푸르지오아파트,9013,1843.0,1265.0,2263.0,14.03528236991013,25.108177077554643,1,1
2159,2159. 인헌초교,2973,196.0,327.0,1010.0,10.99899091826438,33.97241843255971,1,1
2164,2164. 관악우체국,8511,952.0,1178.0,2203.0,13.840911761250146,25.884149923628247,1,1
2165,2165. JK장평타워,2223,122.0,393.0,656.0,17.67881241565452,29.509671614934774,1,1
2167,2167. 낙성대역 1번출구,4423,277.0,826.0,1293.0,18.675107393172055,29.233551887858923,1,1
2169,2169. 봉천역 2번출구,14456,1569.0,2308.0,3790.0,15.96568898727172,26.217487548422802,3,1
2170,2170. 조원동 강남힐병원,9463,2303.0,1060.0,2469.0,11.201521716157666,26.091091619993662,1,1
2171,2171. 서울대입구역 5번출구,13601,1027.0,2698.0,3718.0,19.836776707595032,27.336225277553122,3,1
2172,2172. 나들목공원,8479,545.0,1596.0,2797.0,18.822974407359357,32.98738058733341,1,1
2173,2173. 당곡사거리,27808,2382.0,5001.0,7839.0,17.9840333716916,28.189729574223243,3,1
2174,2174. 삼성디지털프라자관악점,6599,519.0,914.0,1928.0,13.850583421730564,29.216547961812395,1,1
2175,2175. 신림동걷고싶은문화의거리입구,10858,729.0,1498.0,3124.0,13.796279241112543,28.771412783201328,1,1
2176,2176. 보라매공원 보도육교,35163,6099.0,4834.0,10261.0,13.747404942695447,29.181241646048406,2,2
2177,2177. 신대방역 2번 출구,14652,1748.0,2794.0,4149.0,19.06906906906907,28.31695331695332,3,1
2178,2178. 서울대학교 정문,8386,325.0,2243.0,2265.0,26.74695921774386,27.009301216312902,1,3
2179,2179. 양녕로 입구,11162,993.0,1754.0,3398.0,15.714029743773516,30.442573015588604,1,1
2184,2184. 구암초등학교 버스정류장,2834,480.0,309.0,866.0,10.903316866619619,30.557515878616798,1,1
2185,2185. 대학동 고시촌,11997,1721.0,1607.0,3477.0,13.395015420521798,28.982245561390346,1,1
2186,2186. 낙성대입구삼거리,4695,504.0,718.0,1326.0,15.29286474973376,28.242811501597444,1,1
2187,2187. 현대시장사거리,14485,2410.0,1937.0,3860.0,13.372454263030722,26.64825681739731,3,1
2189,2189. 봉천역 4번출구,12827,699.0,2490.0,3418.0,19.412177438216265,26.646916660169957,1,1
2190,2190.도원맨션,5245,447.0,1019.0,1510.0,19.428026692087702,28.789323164918972,1,1
2191,2191.대학동주민센터 ,11176,1357.0,1618.0,3067.0,14.477451682176094,27.44273443092341,1,1
2195,2195.은천교회,11899,2593.0,1375.0,3348.0,11.555592906966972,28.13681822001849,3,1
2196,2196. 봉천역 3번출구,6617,635.0,1181.0,1806.0,17.847967356808223,27.29333534834517,1,1
2198,2198.사랑의병원,6559,817.0,752.0,1857.0,11.465162372312852,28.312242719926818,1,1
2199,2199.신봉천주유소 A,1987,199.0,303.0,599.0,15.249119275289381,30.14594866633115,1,1
2202,2202.청계산입구역 1번출구,16748,3535.0,4416.0,3139.0,26.36732744208264,18.742536422259374,3,3
2203,2203. 청계산입구역 2번출구,3674,182.0,855.0,977.0,23.27163854109962,26.59227000544366,1,3
2205,2205. 내곡3단지 어린이공원 앞,7486,2309.0,1131.0,1726.0,15.108201977023777,23.056371894202513,1,1
2206,2206. 언남초등학교 앞,10816,2720.0,1695.0,2301.0,15.671227810650887,21.27403846153846,1,1
2207,2207. 내곡파출소 뒤 정자,1940,331.0,469.0,401.0,24.175257731958762,20.670103092783503,1,3
2210,2210. 반포1동 주민센터 앞,4141,658.0,706.0,1162.0,17.04902197536827,28.060854865974406,1,1
2211,2211. 서초구립반포도서관 앞,16040,1709.0,3707.0,4057.0,23.110972568578553,25.293017456359102,3,3
2212,2212.서초현대4차아파트 201동 맞은편,9986,2077.0,1275.0,2695.0,12.76787502503505,26.987782896054473,1,1
2213,2213. 고속터미널역 5번출구 앞,12353,2395.0,2913.0,2737.0,23.581316279446288,22.156561159232574,3,3
2214,2214. 신반포역 2번출구 앞,16556,1072.0,2633.0,6789.0,15.903599903358298,41.006281710558106,3,1
2215,2215. 반포종합운동장 입구,9002,871.0,1207.0,2637.0,13.408131526327482,29.293490335481003,1,1
2217,2217.아크로리버뷰 부지 앞,31263,3103.0,4928.0,11857.0,15.763042574289097,37.926622525029586,2,1
2219,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",41028,2305.0,9076.0,13373.0,22.121478015014137,32.59481329823535,2,2
2221,2221. 방일초교 마을버스 정류장,12727,1311.0,2746.0,3324.0,21.576176632356407,26.117702522196907,3,1
2222,2222.사당역 12번출구 뒤,20410,2741.0,3763.0,5038.0,18.437040666340028,24.683978441940223,3,1
2223,2223. 방배래미안 정문 앞,3060,195.0,542.0,866.0,17.712418300653596,28.30065359477124,1,1
2225,2225.백석예술대학교 제3캠퍼스 앞,1964,200.0,841.0,353.0,42.82077393075356,17.973523421588595,1,4
2226,2226. 신동아럭스빌아파트 앞,3429,265.0,1305.0,692.0,38.05774278215223,20.180810731991837,1,4
2227,2227.방배열린문화센터 앞,8673,1580.0,1826.0,1555.0,21.053845266920327,17.9292055805373,1,3
2228,2228.뒷벌공원 옆,19876,4011.0,3823.0,4669.0,19.234252364660897,23.490641980277722,3,3
2229,2229.로고스교회 맞은 편,6709,1094.0,1122.0,1696.0,16.723803845580562,25.279475331644058,1,1
2230,2230.이수역 4번 출구,19188,2466.0,3990.0,4467.0,20.7942464040025,23.2801751094434,3,3
2231,2231. 삼성타운(삼성생명) A동 맞은편,17837,1115.0,6750.0,2689.0,37.84268655042888,15.075405056904186,3,4
2233,2233. 서초신동아1차아파트 옆,5982,1010.0,890.0,1233.0,14.877967235038447,20.611835506519558,1,1
2235,2235.KT 서초지사 앞,3442,322.0,951.0,669.0,27.62928529924463,19.436374201045904,1,3
2237,2237.서울남부터미널 대합실 입구,9111,1176.0,2424.0,2111.0,26.605202502469545,23.169794753594555,1,3
2239,2239.교대역 6번출구,8386,1422.0,1775.0,1468.0,21.166229430002385,17.505366086334366,1,3
2241,2241.양재전화국 사거리,9826,1373.0,2473.0,2396.0,25.167921840016284,24.38428658660696,1,3
2242,2242.양재역 10번 출구 앞,9041,2159.0,2033.0,1583.0,22.486450613870147,17.509125096781332,1,3
2243,2243.서울가정법원,7604,1709.0,1777.0,1484.0,23.369279326670174,19.516044187269856,1,3
2244,2244. 말죽거리공원 사거리,14130,1133.0,3262.0,3771.0,23.08563340410474,26.687898089171973,3,3
2245,2245.양재초등학교 맞은편,8554,1300.0,1973.0,2053.0,23.065232639700724,24.000467617488894,1,3
2246,2246. 서울시 품질시험소 앞,7041,765.0,1811.0,1369.0,25.72077829853714,19.44326090044028,1,3
2247,2247.섬들근린공원,13587,2778.0,2017.0,3477.0,14.845072495768013,25.590638109958046,3,1
2248,2248. 서초리슈빌S 글로벌 앞,2965,900.0,404.0,646.0,13.625632377740304,21.78752107925801,1,1
2249,2249. 우솔초등학교 맞은편,2837,892.0,379.0,673.0,13.359182234755023,23.7222418047233,1,1
2250,2250. 서초유치원 맞은편,9081,1511.0,1457.0,2442.0,16.044488492456775,26.89131152956723,1,1
2251,2251. 더케이호텔 입구(양재2) ,8399,1133.0,2766.0,1453.0,32.93249196332897,17.299678533158712,1,3
2252,2252. 잔디마을 마을버스 정류장,16424,923.0,4560.0,3630.0,27.76424744276668,22.101802240623478,3,3
2255,2255. 양재시민의숲역 1번출구,24789,5795.0,5675.0,5062.0,22.89321876638832,20.42034773488241,2,2
2256,2256.양재동 꽃시장 입구,4151,726.0,1294.0,760.0,31.173211274391715,18.30884124307396,1,3
2257,2257. 청계산 입구 삼거리,2048,40.0,795.0,458.0,38.818359375,22.36328125,1,4
2258,2258.구룡사 삼거리,4838,896.0,1047.0,1183.0,21.64117403885903,24.452252997106243,1,3
2259,2259. 잠원역 3번-4번 출구사이 ,19036,2045.0,4315.0,5042.0,22.667577222105486,26.48665686068502,3,3
2263,2263. 바우뫼문화복지회관,7897,1169.0,1580.0,1721.0,20.007597821957706,21.793085982018486,1,3
2264,2264. 이수역 1번출구,27504,4349.0,5388.0,7076.0,19.589877835951132,25.72716695753345,2,2
2265,2265. 이수고가차도 남단,16746,2081.0,3538.0,4323.0,21.127433416935386,25.815120028663564,3,3
2266,2266. 서초역 3번출구,8862,1422.0,2016.0,2154.0,22.748815165876778,24.306025727826675,1,3
2269,2269. 주홍교 하부,2924,391.0,580.0,801.0,19.835841313269494,27.393980848153216,1,1
2270,2270. 서초포레스타 7단지,4029,1104.0,562.0,999.0,13.948870687515512,24.79523454951601,1,1
2271,2271. 내방역 8번출구 앞,9062,956.0,1910.0,2342.0,21.077024939306995,25.844184506731406,1,1
2272,2272. 교대입구 교차로,5883,591.0,1571.0,1233.0,26.704062553119158,20.958694543600203,1,3
2273,2273. 일동제약 사거리,6831,602.0,1685.0,1830.0,24.666959449568147,26.78963548528766,1,3
2274,2274. 양재시민의숲역 3번출구,20330,4056.0,5123.0,3796.0,25.199212985735365,18.67191342843089,3,3
2276,2276. 영동1교 (양재천근린공원),10831,1189.0,2087.0,3472.0,19.268765580278828,32.05613516757456,1,1
2277,2277. 길마중4교 하부,12019,1774.0,2096.0,3075.0,17.439054829852733,25.584491222231463,1,1
2279,2279. 교대역 5번출구뒤,16206,2495.0,3134.0,3302.0,19.338516598790573,20.375169690238184,3,3
2280,2280. 서울서초고용센터앞,5611,1045.0,1395.0,1121.0,24.861878453038674,19.97861343788986,1,3
2281,2281. 서울교통공사 사당별관 건너편,3950,933.0,580.0,832.0,14.683544303797468,21.063291139240505,1,1
2283,2283. 그룹한빌딩옆,4668,608.0,998.0,1085.0,21.379605826906598,23.243359040274207,1,3
2284,2284. CJ오쇼핑앞,1699,69.0,573.0,384.0,33.72572101236021,22.601530311948203,1,3
2285,2285. LH서초3단지 301동 맞은편,4065,817.0,531.0,1193.0,13.062730627306273,29.34809348093481,1,1
2286,2286. 탑성마을입구,320,96.0,41.0,69.0,12.812499999999998,21.5625,1,1
2287,2287. 능안마을입구,606,28.0,237.0,50.0,39.10891089108911,8.25082508250825,1,4
2288,2288. 안골마을입구,673,100.0,102.0,192.0,15.156017830609212,28.52897473997028,1,1
2289,2289. 남태령역 2번출구,1017,151.0,260.0,202.0,25.565388397246803,19.862340216322515,1,3
2293,2293. SPC 앞,8738,985.0,2302.0,1821.0,26.344701304646374,20.84000915541314,1,3
2294,2294. 두상빌딩 앞,16049,3918.0,3225.0,3059.0,20.094709950775748,19.060377593619542,3,3
2297,2297. 남부터미널역 1번출구,8015,944.0,1828.0,1934.0,22.80723643169058,24.129756706175918,1,3
2299,2299. 한전아트센터 앞,8868,2070.0,1685.0,1574.0,19.00090211998196,17.749210645015786,1,3
2301,2301. 현대고등학교 건너편,9467,412.0,1962.0,3231.0,20.724622372451673,34.12907996197317,1,1
2302,2302. 교보타워 버스정류장(신논현역 3번출구 후면),11872,1102.0,2498.0,2825.0,21.041105121293803,23.795485175202156,1,3
2303,2303. 논현역 10번출구,12864,1860.0,2918.0,2902.0,22.683457711442788,22.55907960199005,3,3
2304,2304. 대현그린타워,4125,526.0,1346.0,781.0,32.63030303030303,18.933333333333334,1,3
2305,2305. MCM 본사 직영점 앞,3798,85.0,1908.0,484.0,50.23696682464455,12.743549236440233,1,4
2306,2306. 압구정역 2번 출구 옆,21115,2567.0,5000.0,4986.0,23.679848448969924,23.61354487331281,3,3
2307,2307. 압구정 한양 3차 아파트,8346,604.0,2032.0,2471.0,24.346992571291636,29.60699736400671,1,1
2308,2308. 압구정파출소 앞,11530,999.0,2628.0,2948.0,22.792714657415438,25.56808326105811,1,3
2309,2309. 청담역(우리들병원 앞),4529,1148.0,807.0,893.0,17.818502980790463,19.717376904393905,1,3
2310,2310. 청담동 맥도날드 옆(위치),3605,210.0,951.0,835.0,26.380027739251037,23.1622746185853,1,3
2311,2311. 학동로 래미안 아파트 앞,4066,522.0,1035.0,922.0,25.45499262174127,22.67584849975406,1,3
2312,2312. 청담역 13번 출구 앞,5712,1156.0,1194.0,1299.0,20.903361344537817,22.741596638655462,1,3
2313,2313. 금원빌딩 앞,6051,203.0,1986.0,1498.0,32.82102131879029,24.756238638241612,1,3
2314,2314. 청담나들목입구,260,29.0,49.0,65.0,18.846153846153847,25.0,1,1
2315,2315. 봉은사역 5번출구 옆,10303,1364.0,2994.0,2197.0,29.059497233815396,21.323886246724257,1,3
2317,2317. 삼성도로공원,9213,520.0,2407.0,2780.0,26.126126126126124,30.174753066319333,1,1
