대여소번호,대여소명,전체 이용건수,평일출근이용건수,평일퇴근이용건수,주말이용건수,평일출근비중,평일퇴근비중,주말비중,군집_이용건수,군집_이용비중,위도,경도
3873,3873. 동서울우편집중국 앞,13036,1643,2292,2885,0.1260355937404111,0.1758208039275851,0.2213102178582387,0,1,37.53470993,127.08447266
4011,4011. 월계 센트럴 아이파크,13009,938,2363,3108,0.0721039280498116,0.181643477592436,0.2389115227919133,0,3,37.62917328,127.05693054
2359,"2359. 국립국악중,고교 정문 맞은편",13005,3020,1847,2796,0.2322183775470972,0.1420222991157247,0.2149942329873125,0,0,37.47560501,127.05037689
3102,3102. 연희삼거리,12997,2250,1705,3769,0.1731168731245672,0.131184119412172,0.289989997691775,0,3,37.56799698,126.93165588
3641,3641. 대청역,12978,2162,3561,2620,0.1665896131915549,0.2743874248728618,0.2018801047927261,0,1,37.49370575,127.0799942
674,674.고대앞사거리 교통섬,12977,1051,2464,2997,0.0809894428604454,0.1898743931571241,0.2309470601834014,0,3,37.58655167,127.03314209
908,908. 구산역 4번출구,12977,1551,2077,3843,0.1195191492640826,0.1600524004007089,0.2961393234183555,0,3,37.61318588,126.91735077
2703,2703.서울도시가스 앞 ,12969,1531,2570,3512,0.118050736371347,0.1981648546534042,0.2707995990438738,0,3,37.54748535,126.87202454
2408,2408. 강남한양수자인아파트,12957,2761,1822,3343,0.213089449718299,0.1406189704406884,0.2580072547657637,0,0,37.4773407,127.11327362
1444,1444. 면목4치안센터,12937,2873,1511,3385,0.2220762155059132,0.116796784416789,0.2616526242560099,0,0,37.57402802,127.08054352
3411,3411.종묘,12914,1838,2441,2166,0.1423261576583552,0.1890196685767384,0.167724949667028,0,1,37.57072067,126.99437714
1805,1805. 서울디지털운동장 앞,12908,2684,3609,1889,0.2079330647660365,0.2795940502014254,0.146343352959405,0,1,37.48228836,126.87776947
241,241. 신길우성1차아파트 앞 공원,12907,3505,1268,3127,0.2715580692647401,0.0982412644301541,0.2422716355466026,0,0,37.50501633,126.89853668
1375,1375. 생명의 전화 종합복지관 앞 교차로,12903,3092,2008,2676,0.2396341935983879,0.1556227233976594,0.2073936293885143,0,0,37.60390854,127.0373764
2917,2917.신창중학교 후문 맞은편 버스정류장,12902,1837,1435,3428,0.1423810261974887,0.1112230661912881,0.2656952410478995,0,3,37.62807083,127.04692078
389,389. 을지로4가역 1번출구,12895,2506,3019,2218,0.1943388910430399,0.2341217526172935,0.172004652966266,0,1,37.5667305,126.99660492
1809,1809. LG전자 별관동(호서대 벤처타워 맞은편),12884,1194,5867,1085,0.0926730828935113,0.4553710027941633,0.0842129773362309,0,2,37.47077942,126.88515472
2303,2303. 논현역 10번출구,12864,1860,2918,2902,0.1445895522388059,0.2268345771144278,0.2255907960199005,0,1,37.51137161,127.02146149
1271,1271. 송파도서관,12839,908,2468,3740,0.07072201884882,0.1922268089415063,0.2912999454786198,0,3,37.49998474,127.13539124
3818,3818. 은천교회 앞,12836,3050,1541,3590,0.2376129635400436,0.1200529760049859,0.2796821439700841,0,0,37.48857117,126.92138672
958,958. 본 서부병원 버스정류장(은평 세무서 방면),12835,1925,1926,3258,0.1499805220101285,0.1500584339696143,0.2538371640046747,0,3,37.60036087,126.92281342
5760,5760. 풍납사거리 성내유수지,12833,1426,2687,3499,0.1111197693446583,0.2093820618717369,0.2726564326346138,0,3,37.52765274,127.11930084
2189,2189. 봉천역 4번출구,12827,699,2490,3418,0.0544944258205348,0.1941217743821626,0.2664691666016995,0,3,37.48275375,126.94140625
1808,1808. 에이스하이엔드타워8차 앞,12823,386,6755,1327,0.0301021601809249,0.5267878031661858,0.1034859237307962,0,2,37.47320938,126.8849411
2540,2540.반포천 앞,12790,1843,2792,2949,0.1440969507427678,0.218295543393276,0.2305707584050039,0,1,37.49905014,126.99625397
3987,3987. LG전자가산A와 가산테라타워 사이,12775,4600,1887,2347,0.360078277886497,0.1477103718199608,0.1837181996086105,1,0,37.47520447,126.89012909
4873,4873. 개롱역사거리 2번 출구,12773,2079,2460,3067,0.1627652078603303,0.1925937524465669,0.240115869412041,0,1,37.49827194,127.13486481
1431,1431. 중랑구청 사거리,12763,805,2424,3502,0.0630729452323121,0.1899239990597822,0.274386899631748,0,3,37.60649872,127.09545135
800,800. 목월공원 앞,12747,2534,2361,3408,0.1987918725974739,0.1852200517768887,0.2673570251823958,0,0,37.53243256,126.95474243
3221,3221.서울특별시 남부교육지원청,12732,2228,2766,2489,0.1749921457744266,0.2172478793590952,0.1954916745208922,0,1,37.51933289,126.89530182
5341,5341.공릉동효성아파트 앞,12728,1905,1466,3473,0.1496700188560653,0.115179132620993,0.2728629792583281,0,3,37.62356186,127.08138275
2221,2221. 방일초교 마을버스 정류장,12727,1311,2746,3324,0.1030093502003614,0.215761766323564,0.261177025221969,0,3,37.48561096,126.99468231
4139,4139. 답십리 사거리,12724,2281,1520,3323,0.1792675259352404,0.1194592895315938,0.261160012574662,0,0,37.57305527,127.05721283
3908,3908. 오류동 다숲오피스텔 앞,12723,2574,1564,3393,0.2023107757604338,0.1229269826298828,0.2666823862296628,0,0,37.49267197,126.8416214
3212,3212.신풍역 6번출구,12711,2051,1764,3088,0.1613563055621115,0.1387774368657068,0.2429391865313508,0,0,37.50017166,126.91130829
1473,1473.중랑역 1번 출구(중화문화복지센터),12706,2165,2570,2992,0.1703919408153628,0.2022666456792066,0.2354793011175822,0,1,37.59489059,127.07495117
4074,4074. 도봉구육아종합지원센터(창동),12706,2862,1629,3284,0.2252479143711632,0.1282071462301275,0.2584605698095388,0,0,37.63342667,127.04116058
4005,4005. 중계2차 한화꿈에그린 101동 인근,12692,1110,2255,3632,0.0874566656161361,0.1776709738417901,0.2861645130791049,0,3,37.65955734,127.07525635
1186,1186. 송정중학교,12691,3035,1842,2840,0.2391458513907493,0.1451422267748798,0.2237806319438972,0,0,37.55472946,126.81609344
4078,4078. 원당공원 앞,12676,2432,1777,3219,0.1918586304828021,0.1401861786052382,0.2539444619753865,0,0,37.65854645,127.02767944
199,199. 서울 월드컵 경기장,12670,1101,1899,4345,0.0868981846882399,0.1498816101026046,0.3429360694554064,0,3,37.56684494,126.89644623
472,472.삼일교(시그니쳐 타워),12654,1373,4020,1173,0.1085032400821874,0.3176861071597914,0.0926979611190137,0,2,37.56787109,126.98840332
806,806. 전자랜드 본관 앞,12653,1952,2849,2738,0.154271714217972,0.225163992728997,0.2163913696356595,0,1,37.5330658,126.96073151
4411,4411. 동산어린이공원 앞,12632,2879,2448,2241,0.2279132362254591,0.1937935402153261,0.1774065864471184,0,0,37.60623932,127.03466034
736,736. 오솔길공원,12607,2951,1806,3066,0.2340763068136749,0.1432537479178234,0.2431982232093281,0,0,37.52219009,126.83670044
2523,2523.뉴코아 킴스클럽 앞,12604,1516,1928,4101,0.120279276420184,0.1529673119644557,0.3253728974928594,0,3,37.51019287,127.00725555
1965,1965. 삼환로즈빌아파트 105동 옆,12586,1743,1988,3473,0.1384872080088987,0.1579532814238042,0.2759415223263944,0,3,37.49724197,126.85912323
1085,1085.래미안 솔베뉴(고덕로),12581,1930,2183,3064,0.1534059295763452,0.1735156187902392,0.2435418488196487,0,3,37.55456924,127.14587402
5877,5877. 문래동 꽃밭정원,12558,1688,2597,3370,0.1344163083293518,0.2068004459308807,0.2683548335722249,0,3,37.51837158,126.89844513
4620,4620. 삼각지역 14번 출구 앞(교통섬),12552,1644,2018,3389,0.1309751434034416,0.1607711918419375,0.2699968132568515,0,3,37.53528595,126.97408295
242,242. 신길선원가와인아파트 앞,12548,2009,1952,3492,0.1601051960471788,0.1555626394644564,0.2782913611730953,0,3,37.51093292,126.91022491
3508,3508. 화양사거리,12538,2203,3313,2514,0.1757058542032222,0.2642367203700749,0.2005104482373584,0,1,37.54822159,127.06787872
1937,1937. 한진아파트 입구,12538,2305,1495,3235,0.1838411229861221,0.1192375179454458,0.2580156324772691,0,0,37.4860611,126.85201263
3515,3515. 서울숲 관리사무소,12492,339,2086,5298,0.0271373679154658,0.1669868715978226,0.4241114313160423,0,3,,
1408,1408. 먹골역 6번출구 앞,12483,1702,2011,3211,0.1363454297845069,0.1610990947688856,0.2572298325722983,0,3,37.61072159,127.0774765
354,354. 포르투갈 대사관 앞,12475,1573,2359,2832,0.1260921843687374,0.1890981963927855,0.2270140280561122,0,1,37.57915497,126.98896027
5332,5332. 마들역 4번출구,12455,2202,1780,3137,0.1767964672822159,0.1429144921718185,0.2518667201926937,0,0,37.66401672,127.05817413
1941,1941. 오류동역 2번출구,12450,2437,2347,2865,0.1957429718875502,0.1885140562248996,0.2301204819277108,0,0,37.49367142,126.84370422
249,249. 여의도중학교 옆,12449,842,2125,5076,0.0676359546951562,0.1706964414812434,0.4077435938629609,0,3,37.52434921,126.93611908
1070,1070.(시립)고덕평생학습관,12432,1071,2058,3087,0.0861486486486486,0.1655405405405405,0.2483108108108108,0,3,37.55570221,127.15792084
932,932. 예일여중,12420,923,1952,3550,0.0743156199677938,0.1571658615136876,0.285829307568438,0,3,37.61000443,126.91639709
1127,1127. 화곡역 버스정류장,12410,1473,2237,3137,0.1186946011281224,0.1802578565672844,0.2527800161160354,0,3,37.54098129,126.83854675
1171,1171. 염창동 새마을금고 건너편,12401,2494,1488,3054,0.2011128134827836,0.1199903233610192,0.2462704620595113,0,0,37.55004883,126.87316132
4558,4558. 대영중고 후문,12390,2723,1554,2711,0.219774011299435,0.1254237288135593,0.2188054882970137,0,0,37.50545502,126.90626526
2376,2376. 수서역 7번출구 앞,12379,1373,4202,2622,0.1109136440746425,0.3394458356894741,0.2118103239356975,0,1,37.48677826,127.10051727
4823,4823. 방정환교육지원센터 옆,12377,1418,1815,3365,0.1145673426516926,0.1466429667932455,0.2718752524844469,0,3,37.59780884,127.08844757
450,450. 효자동 삼거리,12377,2431,1996,3468,0.1964127009776198,0.1612668659610568,0.2801971398561849,0,0,37.58360291,126.97254944
511,511. 서울숲역 5번 출구 옆,12375,1857,2830,3207,0.150060606060606,0.2286868686868687,0.2591515151515151,0,1,37.54458237,127.04460907
1430,1430. 중랑구청,12360,1497,2749,2662,0.1211165048543689,0.2224110032362459,0.2153721682847896,0,1,37.60615158,127.09259796
1461,1461.동양엔파트 앞,12358,698,2571,3322,0.0564816313319307,0.2080433727140314,0.2688137239035442,0,3,37.593853,127.07507324
1061,1061. 천호초교 입구 사거리(일주빌딩),12353,2261,1910,3250,0.1830324617501821,0.1546183113413745,0.2630939852667368,0,0,37.54689789,127.13466644
2213,2213. 고속터미널역 5번출구 앞,12353,2395,2913,2737,0.1938800291427183,0.2358131627944628,0.2215656115923257,0,1,37.5022316,127.0022583
622,622. 전농사거리 교통섬,12344,1592,1694,3301,0.1289695398574206,0.1372326636422553,0.2674173687621516,0,3,37.57779312,127.05783081
5098,5098. LG사이언스파크 W4동,12338,5138,3285,837,0.4164370238288215,0.2662506078781002,0.0678391959798995,1,0,37.56403732,126.82978821
544,544. 광남중학교,12333,2458,1374,4276,0.1993026838563204,0.1114084164436876,0.3467120732992783,0,3,37.54072952,127.10290527
1373,1373. 성북구보건소 건너편,12315,2514,2163,3094,0.2041412911084043,0.1756394640682095,0.2512383272431993,0,0,37.60235596,127.03907776
4539,4539. 목동7단지아파트 A상가,12314,1480,2382,3126,0.1201884034432353,0.193438362839045,0.2538573980834822,0,3,37.52624512,126.86578369
495,495.염리초등학교 앞,12314,1640,2862,2562,0.1331817443560175,0.2324183855773915,0.2080558713659249,0,1,37.54243088,126.9469986
185,185. 마포 신수공원 앞,12295,2009,1424,4007,0.1633997559983733,0.1158194387962586,0.3259048393655958,0,3,37.54254532,126.93429565
2644,2644. 성내5교,12287,2255,1756,3255,0.1835273052820053,0.1429152763082933,0.2649141368926507,0,0,37.50166702,127.13774109
2003,2003. 사육신공원앞,12279,1224,1823,3701,0.0996823845590031,0.1484648587018487,0.3014089095203192,0,3,37.51335907,126.94805908
4507,4507. 신정제일시장,12278,1919,2250,3266,0.1562958136504316,0.1832546017266655,0.2660042352174621,0,3,37.52124786,126.85495758
175,175. 홍연2교옆,12266,2543,1676,3405,0.2073210500570683,0.1366378607533018,0.2775966085113321,0,0,37.57806778,126.93088531
1286,1286. 위례중앙푸르지오 1단지 앞,12255,1335,1687,3431,0.1089351285189718,0.1376580987352101,0.2799673602611179,0,3,37.47437668,127.14067078
1268,1268. 몽촌토성역 1번출구 옆,12250,1482,2223,4234,0.1209795918367346,0.181469387755102,0.3456326530612245,0,3,37.51728821,127.11419678
2077,2077.노들역 3번출구,12249,2646,1629,3707,0.216017634092579,0.132990448199853,0.3026369499550984,0,0,37.51193619,126.9541626
832,832. 이촌1동 주민센터 뒤,12244,1942,2269,3359,0.158608297941849,0.1853152564521398,0.2743384514864423,0,3,37.5212822,126.97346497
5761,5761. 버섯분수대,12230,1613,2262,3003,0.1318887980376124,0.184955028618152,0.2455437448896157,0,3,37.49755478,127.11494446
401,401. 상암월드컵파크 10단지 앞,12226,2721,1568,3083,0.222558481923769,0.1282512677899558,0.2521675118599705,0,0,37.58618927,126.88161469
1765,1765.쌍문역 1번출구 주변,12226,831,2434,3334,0.0679699002126615,0.199083919515786,0.2726975298544086,0,3,37.64966965,127.03561401
2411,2411. 세곡동 성당,12222,2201,1731,3448,0.1800850924562264,0.1416298478154148,0.2821142202585501,0,0,37.47296906,127.11222839
4016,4016. 노원 마들스타디움,12221,1476,1641,2840,0.1207757139350298,0.1342770640700433,0.2323868750511414,0,3,37.64530945,127.05744171
348,348. 독립문역 사거리,12220,3330,1251,2622,0.2725040916530278,0.1023731587561374,0.2145662847790507,0,0,37.57202911,126.96078491
4809,"4809. 동성1,2차 아파트 앞",12197,1431,1848,3325,0.1173239321144543,0.1515126670492744,0.2726080183651718,0,3,37.61022568,127.09628296
846,846. 용산중학교,12192,1764,1756,3330,0.1446850393700787,0.1440288713910761,0.2731299212598425,0,3,37.54650116,126.9809494
2372,2372. 대치역 사거리,12182,1595,2473,3497,0.1309308816286324,0.2030044327696601,0.2870628796585125,0,3,37.49449921,127.063797
3969,3969. 독산역 롯데캐슬 104동 앞,12164,2873,1531,3056,0.2361887536994409,0.1258632028937849,0.2512331469911213,0,0,37.46239853,126.89175415
248,248. 초원아파트 앞,12146,889,2934,4457,0.0731928206817059,0.2415610077391733,0.3669520829902848,0,3,37.53105545,126.92420959
5059,5059. 화곡2동주민센터,12136,3059,1517,3114,0.2520599868160844,0.125,0.25659195781147,0,0,37.5318222,126.85462189
2103,2103. 신림동 우방아파트,12134,2627,1780,3450,0.2164990934564035,0.1466952365254656,0.2843250370858744,0,0,37.4891777,126.91927338
4659,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),12123,3127,1369,2978,0.2579394539305452,0.1129258434380928,0.2456487668068959,0,0,37.59750366,126.91999817
837,837. 한남나들목 입구,12118,1028,2255,4093,0.0848324806073609,0.1860868130054464,0.3377620069318369,0,3,37.52906036,127.00672913
579,579. 마장역 4번출구,12117,1541,1763,2801,0.1271766939011306,0.1454980605760501,0.2311628290831063,0,3,37.56520462,127.04184723
403,403. 부엉이공원 앞,12112,2214,2118,2753,0.1827939233817701,0.1748678996036988,0.2272952443857331,0,0,37.58559036,126.88472748
2503,2503. 반포1동 서초빌딩 앞,12111,2071,2585,2667,0.1710015688217323,0.2134423251589464,0.2202130294773346,0,1,37.50381088,127.0213623
1079,1079.강일동입구교차로,12108,3091,1699,3028,0.2552857614800132,0.1403204492897258,0.2500825900231252,0,0,37.56184387,127.17084503
1027,1027. 프라자 아파트 앞,12096,2869,1459,3086,0.2371858465608465,0.1206183862433862,0.2551256613756614,0,0,37.53596115,127.14781952
4886,4886. 배명고등학교 건너편,12095,2772,1574,2964,0.2291856138900372,0.1301364200082679,0.2450599421248449,0,0,37.49793243,127.09675598
2033,2033. 사당동 아르테스 웨딩앞,12094,1736,1830,3068,0.1435422523565404,0.1513147015048784,0.2536795105010749,0,3,37.48149109,126.98158264
307,307. 서울역사박물관 앞,12092,1224,3123,2275,0.1012239497188223,0.2582699305325835,0.1881409196162752,0,1,37.56999969,126.97109985
4042,4042. 상계문화정보도서관,12089,1015,2589,3190,0.0839606253618992,0.2141616345438001,0.2638762511373976,0,3,37.67851257,127.05174255
835,835. 남영역 건너편,12073,1537,2267,2925,0.1273088710345399,0.1877743725668847,0.2422761534001491,0,3,37.54198074,126.97154236
3683,3683. KT&G강동지사,12046,1935,2089,2990,0.1606342354308484,0.1734185621783164,0.2482151751618794,0,3,37.5437088,127.14228058
2387,2387. 래미안강남힐즈 사거리,12037,1590,1814,3294,0.1320927141314281,0.1507020021600066,0.2736562266345435,0,3,37.47245407,127.09607697
4828,4828. 신내동 한살림 중랑지구 앞,12029,2958,1558,2923,0.2459057278244243,0.1295203258791254,0.2429960927757918,0,0,37.60428619,127.09736633
2277,2277. 길마중4교 하부,12019,1774,2096,3075,0.1475996339129711,0.1743905482985273,0.2558449122223146,0,3,37.51483917,127.01560211
1706,1706. 방학동우체국 건너편,12018,1410,2062,2857,0.1173240139790314,0.1715759693792644,0.2377267432185055,0,3,37.66566467,127.0426712
4303,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),12014,2370,2752,2097,0.1972698518395205,0.2290660895621774,0.1745463625769935,0,1,37.47171783,127.03888702
4718,4718. 광화문역 6번출구 옆 A,12010,1732,3027,1987,0.1442131557035803,0.2520399666944213,0.1654454621149042,0,1,37.56993103,126.9764328
4793,4793. 동대문역사문화공원역 5번출구,12010,1277,2896,2432,0.1063280599500416,0.2411323896752706,0.2024979184013322,0,1,37.56430817,127.00647736
2185,2185. 대학동 고시촌,11997,1721,1607,3477,0.1434525297991164,0.1339501542052179,0.2898224556139034,0,3,37.47046661,126.93865204
318,318. 광교사거리 남측,11992,1143,3436,2075,0.0953135423615743,0.2865243495663775,0.173032021347565,0,1,37.56863403,126.98231506
3989,3989.가산디지털단지역 9번출구 앞,11985,3565,3024,1361,0.2974551522736754,0.2523153942428035,0.1135586149353358,0,1,37.48055267,126.88175964
4255,4255. 래미안 루센티아 아파트 108동 앞,11979,2194,1454,3335,0.1831538525753401,0.121379080056766,0.2784038734451957,0,0,37.57515717,126.91744995
2538,2538.사평리근린공원,11950,1259,2276,3861,0.1053556485355648,0.1904602510460251,0.3230962343096234,0,3,37.52026749,127.01525116
1709,1709. 쌍문역4번출구 주변,11945,1056,3437,2681,0.0884051904562578,0.2877354541649226,0.2244453746337379,0,1,37.65012741,127.03534698
4880,4880. 송파청소년센터,11932,3060,1418,2804,0.2564532349983238,0.1188400938652363,0.2349983238350653,0,0,37.48995972,127.11196136
4039,4039. 서울시 북부여성발전센터,11916,1368,1909,2622,0.1148036253776435,0.1602047667002349,0.2200402819738167,0,1,37.64304352,127.06213379
4618,4618. 풍전아파트 건너편,11913,1748,3725,2108,0.1467304625199362,0.3126836229329304,0.1769495509107697,0,1,37.53237915,126.95252991
2195,2195.은천교회,11899,2593,1375,3348,0.2179174720564753,0.1155559290696697,0.2813681822001849,0,0,37.48464584,126.93450928
4843,4843. 봉화산역 4번 출구,11892,1320,2025,3466,0.1109989909182643,0.1702825428859737,0.291456441305079,0,3,37.61738586,127.09078217
1187,1187. 강서수산물도매시장,11874,1367,2706,2466,0.1151254842513053,0.2278928751894896,0.2076806467913087,0,1,37.55302048,126.818367
2302,2302. 교보타워 버스정류장(신논현역 3번출구 후면),11872,1102,2498,2825,0.0928234501347708,0.210411051212938,0.2379548517520215,0,1,37.5055809,127.02427673
4002,4002. 상계주공 14단지 상가 앞,11857,2298,1457,3345,0.1938095639706502,0.1228809985662477,0.2821118326726828,0,0,37.66963577,127.05970764
2016,2016. 신대방삼거리역 3번출구쪽,11857,2095,1574,3289,0.1766888757695875,0.1327485873323775,0.2773888842034241,0,0,37.49964523,126.92709351
1983,1983. 구로동롯데아파트,11853,2274,1440,3017,0.1918501645153126,0.1214882308276385,0.2545347169492955,0,0,37.50254822,126.88388062
341,341. 혜화역 3번출구 뒤,11841,1850,1916,2708,0.1562368043239591,0.1618106578836247,0.2286969005996115,0,1,37.58156967,127.00178528
321,321. KEB 하나금융그룹 명동사옥 옆,11834,1275,2632,2099,0.1077404089910427,0.2224100050701369,0.1773702889978029,0,1,37.56546402,126.98413849
437,437. 대흥역 1번출구,11831,1089,2525,3107,0.0920463189924774,0.213422364973375,0.2626151635533767,0,3,37.54846954,126.9409256
510,510. 뚝도아리수정수센터 버스정류소 옆,11830,592,2397,4582,0.0500422654268808,0.2026204564666103,0.3873203719357565,0,3,37.54122162,127.04380035
807,807. 서울역 12번 출구 앞,11821,2063,2906,2572,0.174519922172405,0.2458336858133829,0.217578885035107,0,1,37.55227661,126.97268677
4895,4895. 송파레이크힐 상가,11818,1753,2206,2950,0.1483330512777119,0.1866644102216957,0.2496192249111525,0,3,37.48641586,127.14205933
4591,4591. 신길자이아파트,11808,2455,1457,3426,0.2079098915989159,0.1233909214092141,0.2901422764227642,0,0,37.50601196,126.91588593
1036,1036. 고덕동 주양쇼핑,11788,1023,2165,3448,0.086783169324737,0.1836613505259586,0.2925008483203257,0,3,37.55199051,127.15331268
1771,1771.성원APT버스정류소,11776,1967,1506,3188,0.1670346467391304,0.1278872282608695,0.2707201086956521,0,0,37.65796661,127.03009033
1506,1506. 강북문화예술회관,11770,2021,1542,2855,0.1717077315208156,0.1310110450297366,0.2425658453695837,0,0,37.64032745,127.01335907
740,740. 으뜸공원,11766,3386,1358,2686,0.2877783443821179,0.1154173040965493,0.2282848886622471,0,0,37.53636932,126.83171082
5756,5756. 극동아파트,11761,2247,2275,2400,0.1910551823824504,0.1934359323186804,0.2040642802482782,0,1,37.52618027,127.11676025
4914,4914. 도심공항타워 앞,11745,593,3806,2586,0.0504895700297999,0.3240527884206045,0.2201787994891443,0,1,37.50999069,127.05847168
553,553. 중곡 성원아파트 앞,11744,1742,1947,3166,0.1483310626702997,0.1657867847411444,0.2695844686648501,0,3,37.57125473,127.07980347
4023,4023. 월계역 1번 출구,11736,1453,2134,2833,0.1238070892978868,0.1818336741649625,0.2413940013633265,0,3,37.63441086,127.05886841
656,656. 영휘원 교차로,11728,2232,2166,2655,0.1903137789904502,0.1846862210095498,0.226381309686221,0,0,37.58723831,127.0431366
4360,4360. 르노삼성자동차 성수사업소 앞,11719,1783,4814,1530,0.1521460875501322,0.4107859032340643,0.130557214779418,0,2,37.54824448,127.05957794
286,286. 우성아파트 교차로,11709,1901,2606,2576,0.1623537449824921,0.2225638397813647,0.2200017080877957,0,1,37.49457169,126.89974976
742,742. 등촌역 5번 출구 뒤,11708,1478,1817,3219,0.126238469422617,0.1551930304065596,0.2749402118209771,0,3,37.55073166,126.86457825
3405,3405.파크팰리스,11694,2998,1774,2582,0.2563707884385154,0.1517017273815632,0.2207969899093552,0,0,37.57455063,126.97055054
2505,2505. 우성아파트사거리 (기업은행앞),11693,767,3104,2293,0.0655948003078765,0.2654579663046267,0.1961002309073805,0,1,37.49325943,127.02953339
4110,4110. 용두롯데캐슬리치아파트 앞,11686,1453,1763,3006,0.1243368132808488,0.1508642820468937,0.2572308745507445,0,3,37.57958603,127.03024292
2403,2403. 공무원연금매점 교차로 (개포주공9단지 입구),11674,2298,1937,3318,0.1968476957341099,0.165924276169265,0.2842213465821483,0,0,37.48871994,127.07453918
2104,2104. 사당역 5번출구,11670,700,2266,3301,0.0599828620394173,0.1941730934018851,0.2828620394173093,0,3,37.47608948,126.98133087
1372,1372. KEB은행 고대점,11668,447,2237,2840,0.0383099074391498,0.1917209461775797,0.24340075419952,0,3,37.58644485,127.03160095
1775,1775.신원리베르텔 앞,11666,505,2304,3020,0.0432881878964512,0.1974969998285616,0.2588719355391736,0,3,37.65128708,127.04554749
594,594. 중랑물재생센터(서울새활용플라자),11656,593,5217,1392,0.0508750857927247,0.4475806451612903,0.1194234728894989,0,2,37.55830383,127.05805969
2085,2085.강남중학교 앞,11651,2264,1763,2979,0.1943180842846107,0.151317483477813,0.2556862071925156,0,0,37.50274277,126.92157745
2090,2090.기아자동차 사당점 앞,11640,2779,1622,3041,0.2387457044673539,0.1393470790378007,0.261254295532646,0,0,37.48377991,126.97792053
3665,3665. 고덕센트럴 아이파크상가 앞,11621,1929,1286,3057,0.1659925996041648,0.1106617330694432,0.263058256604423,0,0,37.55058289,127.16542053
4867,4867. 가락대림아파트 앞,11611,2198,1927,2838,0.1893032469210231,0.1659633106536904,0.2444233916114029,0,0,37.5000267,127.11843109
4549,4549.목동4단지아파트,11606,1912,1660,3408,0.16474237463381,0.1430294675168016,0.2936412200585904,0,3,37.53205872,126.87450409
3925,3925. 중앙유통단지 앞 B,11597,402,4867,738,0.0346641372768819,0.4196775028024489,0.0636371475381564,0,2,37.50127029,126.87678528
4674,4674. 녹번역e편한세상 캐슬 정문 앞,11594,1617,1990,3192,0.1394686907020872,0.1716405037088149,0.2753148180093152,0,3,37.60034561,126.93148041
805,805. 문배어린이공원 앞,11571,2278,1583,2822,0.1968714890674963,0.1368075360815832,0.243885576008988,0,0,37.53675842,126.97000122
4018,4018. 상계주공15단지 버스정류소,11559,1934,2025,2928,0.1673155117224673,0.1751881650661822,0.2533091097845834,0,3,37.66782761,127.05683899
2111,2111. 서울대입구역 1번출구,11556,936,1841,3212,0.0809968847352024,0.1593111803392177,0.277950848044306,0,3,37.48086929,126.95331573
2642,2642.마천동 성내천 쉼터,11554,1991,1268,3157,0.1723212740176562,0.1097455426692054,0.2732387052103168,0,0,37.50149536,127.14778137
2308,2308. 압구정파출소 앞,11530,999,2628,2948,0.0866435385949696,0.2279271465741544,0.2556808326105811,0,3,37.52930069,127.03559875
5857,5857. U레지던스 앞,11526,3583,1274,2936,0.3108623980565677,0.1105327086586847,0.2547284400485858,0,0,37.51382446,126.92093658
4629,4629. 한강초교보도육교 앞,11521,574,2564,3521,0.0498220640569395,0.2225501258571304,0.3056158319590313,0,3,37.52544022,126.96459961
5872,5872. 서경팰리스 앞,11505,1705,1626,2736,0.1481964363320295,0.1413298565840938,0.2378096479791395,0,3,37.50576401,126.90866089
1178,1178. 개화산역 2번 출구,11504,1649,2178,2982,0.1433414464534075,0.1893254520166898,0.2592141863699583,0,3,37.57247162,126.8061676
661,661. 경희대학교 청운관,11502,679,2860,2235,0.0590332116153712,0.2486524082768214,0.1943140323422013,0,1,37.59460068,127.05197144
1396,1396.래미안장위퍼스트하이(513동),11497,2500,1665,3001,0.2174480299208489,0.1448203879272853,0.261024615116987,0,0,37.61844254,127.05145264
672,672.대광고등학교,11493,1689,1614,2657,0.1469590185330201,0.1404333072304881,0.2311841990776994,0,3,37.57875061,127.02402496
3988,3988. 엘아르베뉴 102동 앞,11476,2857,2732,2068,0.2489543394911119,0.2380620425235273,0.1802021610317183,0,1,37.47452545,126.88707733
962,962. 은평뉴타운엘크루 앞,11463,430,2001,3338,0.0375119951147169,0.1745616330803454,0.2911977667277327,0,3,37.63925934,126.91890717
3980,3980. 금천현대홈타운 후문 서부샛길,11442,3517,1492,2500,0.3073763328089495,0.1303967837790596,0.2184932704072714,0,0,37.46139526,126.89003754
2914,2914.서울과학기술대학교(미래관),11420,425,3375,1298,0.037215411558669,0.2955341506129597,0.1136602451838879,0,2,37.62950897,127.08103943
1361,1361. 홍익중고 입구,11409,2337,1432,2911,0.2048382855640284,0.125514944342186,0.2551494434218599,0,0,37.59296799,127.00223541
181,181. 망원초록길 입구,11406,743,1702,4581,0.0651411537787129,0.1492197089251271,0.4016307206733298,0,3,37.55134201,126.90267181
3959,3959. 시흥사거리(시흥동 994-3 앞),11404,2618,2015,2767,0.229568572430726,0.1766923886355664,0.2426341634514205,0,0,37.45415115,126.90045166
4825,4825. 신내동 벽산아파트 후문 앞,11392,2785,1349,2717,0.2444698033707865,0.1184164325842696,0.238500702247191,0,0,37.6030426,127.10050201
