대여소번호,대여소명,클러스터그룹,전체이용건수,평일출근건수,평일퇴근비중(%),주말비중(%)
"1823","1823. W컨템포오피스텔앞",Group 4,3517,745,14.93%,19.22%
"139","139. 연세대 정문 건너편",Group 4,3508,473,20.24%,19.07%
"4667","4667. 폭포동입구 교차로",Group 4,3504,449,15.44%,25.40%
"608","608. 전농삼성아파트",Group 4,3499,833,11.95%,23.21%
"1756","1756.서울북부광역등기국",Group 4,3499,333,17.20%,24.58%
"3109","3109.북한산더샾 106동 앞",Group 4,3493,360,13.28%,27.05%
"616","616. 서울시립대 정문 앞 A",Group 4,3468,279,13.78%,22.09%
"3923","3923. 구로공구상가 앞",Group 4,3463,239,24.49%,17.21%
"1007","1007.암사동 선사유적지",Group 4,3458,180,11.22%,40.66%
"5504","5504.아현교회",Group 4,3453,426,25.95%,21.17%
"2235","2235.KT 서초지사 앞",Group 4,3442,322,27.63%,19.44%
"3974","3974.  안천중학교",Group 4,3433,1078,8.83%,18.64%
"5507","5507. 아현래미안푸르지오아파트 104동 앞",Group 4,3433,1012,7.89%,26.94%
"4781","4781. 브라운스위트레지던스",Group 4,3430,978,22.19%,19.24%
"2226","2226. 신동아럭스빌아파트 앞",Group 4,3429,265,38.06%,20.18%
"4240","4240. 아현문화건강센터",Group 4,3428,825,13.80%,23.10%
"2088","2088.상도중앙하이츠빌 입구",Group 4,3427,857,10.65%,25.04%
"3530","3530. 왕십리자이아파트 후문(삼거리)",Group 4,3427,790,8.70%,25.77%
"352","352. 중앙고입구 삼거리",Group 4,3419,557,19.25%,26.32%
"4956","4956. 암사역사공원역 1번출구",Group 4,3419,626,16.93%,29.83%
"6062","6062.서울역파출소",Group 4,3419,1121,15.68%,24.31%
"1979","1979. 구로1동우체국 앞",Group 4,3414,897,8.85%,24.17%
"4925","4925. 청담백영빌딩 앞",Group 4,3414,198,27.09%,21.27%
"4177","4177. 롯데캐슬 101동 앞",Group 4,3413,793,8.76%,27.51%
"2143","2143. 서울산업정보학교",Group 4,3412,432,18.61%,28.87%
"2649","2649.오금공원사거리2",Group 4,3402,435,16.43%,29.16%
"3703","3703. 삼양입구사거리",Group 4,3400,594,11.91%,26.76%
"3622","3622. 은마아파트입구 사거리(1)",Group 4,3394,201,17.94%,29.14%
"4454","4454. 위례 포레샤인 1809동 부근",Group 4,3332,586,11.01%,27.94%
"1365","1365. 선잠단지 앞",Group 4,3329,592,9.07%,28.81%
"410","410. 상암중학교 옆",Group 4,3321,297,18.52%,27.04%
"2659","2659.서울친환경유통센터",Group 4,3304,1046,9.14%,17.31%
"2817","2817.천왕이펜하우스5단지 앞",Group 4,3292,389,16.89%,22.42%
"830","830. 강변삼성스위트아파트 앞",Group 4,3277,853,17.82%,23.59%
"928","928. 은평역사한옥박물관",Group 4,3275,399,17.95%,36.58%
"6173","6173. 서울자동차운전전문학원",Group 4,3263,229,26.02%,18.36%
"5852","5852. 대림동현대2차 201동 앞",Group 4,3261,532,12.39%,26.31%
"3659","3659. 명일초등학교 옆",Group 4,3251,405,18.24%,24.55%
"4519","4519. 양원보도육교",Group 4,3249,363,8.09%,7.05%
"5879","5879. 국회도서관 2문 앞",Group 4,3230,129,35.42%,17.99%
"4802","4802. 새우개마을",Group 4,3227,1079,23.43%,16.55%
"5892","5892.국회의사당본관 좌측",Group 4,3227,234,46.54%,7.90%
"5334","5334. 화랑대역 3번출구",Group 4,3222,430,21.29%,20.02%
"2533","2533.한가람미술관 앞",Group 4,3215,136,26.66%,27.90%
"4304","4304. 서울고앞",Group 4,3211,570,17.63%,26.81%
"2350","2350. 래미안그레이튼102동앞",Group 4,3209,387,21.69%,21.78%
"1379","1379.길음뉴타운푸르지오아파트 3단지",Group 4,3196,1188,5.79%,25.81%
"3427","3427.인왕산 아이파크 정문",Group 4,3195,1129,14.43%,19.22%
"827","827. 국군복지단",Group 4,3187,131,31.38%,6.84%
"4939","4939.도산공원",Group 4,3186,194,24.95%,23.26%
"1357","1357. 북한산보국문역",Group 4,3184,368,13.32%,28.64%
"1377","1377. 한국과학기술연구원 북문",Group 4,3183,210,38.42%,13.89%
"2401","2401. 밀알학교 입구 (삼성서울병원 입구)",Group 4,3180,573,13.40%,28.24%
"3652","3652. 한영외국어고등학교",Group 4,3173,747,15.03%,21.46%
"4319","4319. 삼성전자R&D어린이집 뒤",Group 4,3159,377,28.30%,14.94%
"6053","6053. 중부세무서 앞",Group 4,3158,230,20.96%,20.68%
"1376","1376. 한국과학기술연구원 중문",Group 4,3151,35,39.51%,9.52%
"2625","2625.가락종합 사회복지관",Group 4,3145,950,12.85%,23.15%
"2421","2421. 신논현역 4번출구",Group 4,3144,339,19.85%,28.44%
"534","534. 금호사거리",Group 4,3142,534,11.01%,31.70%
"3532","3532. 왕십리KCC스위첸아파트",Group 4,3139,1144,7.23%,18.38%
"1314","1314. 정릉꿈에그린1단지 201동 앞",Group 4,3112,582,10.80%,25.39%
"1316","1316. 고려사대부속중고 건너편",Group 4,3107,216,16.90%,23.85%
"967","967. 서울혁신파크2",Group 4,3101,126,23.96%,26.51%
"1857","1857. 주공14단지",Group 4,3098,1202,10.30%,21.40%
"4608","4608. 국립중앙박물관 정문 앞",Group 4,3088,100,23.64%,33.45%
"2129","2129. 낙성대 과학전시관",Group 4,3087,213,20.34%,26.82%
"4928","4928. 교수마을 입구",Group 4,3083,431,22.06%,22.51%
"5767","5767. 북위례2",Group 4,3074,604,10.57%,28.82%
"2383","2383. 보금자리정원",Group 4,3066,509,16.11%,27.43%
"2223","2223. 방배래미안 정문 앞",Group 4,3060,195,17.71%,28.30%
"1477","1477.면목삼익아파트 앞",Group 4,3057,324,15.77%,31.96%
"4333","4333. 서울고등학교 건너편",Group 4,3041,691,16.24%,24.27%
"2425","2425.세곡동 사거리(대왕초등학교 정류장)",Group 4,3037,406,16.46%,26.37%
"1731","1731. 도봉고등학교 맞은편",Group 4,3030,328,13.50%,30.13%
"4088","4088. 김근태도서관",Group 4,3029,152,14.56%,35.56%
"3637","3637. 세곡데이케어센터",Group 4,3025,639,11.80%,24.23%
"3624","3624. 대모산입구역 7번 출구 앞",Group 4,3017,613,11.47%,29.23%
"2037","2037. 동작역 5번출구 동작주차공원",Group 4,3009,131,19.08%,39.45%
"4327","4327. 몽마르뜨공원입구",Group 4,3005,391,21.80%,25.76%
"1053","1053. 동명근린공원 진입로 (아리수로)",Group 4,2993,587,15.14%,22.89%
"5889","5889.의원회관출입구 앞",Group 4,2984,158,30.06%,16.42%
"3111","3111.무악재역 4번 출구",Group 4,2978,461,18.37%,25.92%
"1039","1039. 고덕초등학교",Group 4,2976,754,12.77%,26.65%
"2159","2159. 인헌초교",Group 4,2973,196,11.00%,33.97%
"483","483.남산타운아파트 버스정류장",Group 4,2971,316,15.95%,33.39%
"1410","1410. 면목 대원칸타빌아파트",Group 4,2965,503,10.12%,30.89%
"2248","2248. 서초리슈빌S 글로벌 앞",Group 4,2965,900,13.63%,21.79%
"1842","1842. 한울중학교",Group 4,2951,948,6.03%,18.87%
"196","196. 연희교차로 인근",Group 4,2937,459,14.88%,26.05%
"2386","2386. 크린랩 본사",Group 4,2936,470,23.81%,23.77%
"1352","1352. e 편한세상 보문아파트 내",Group 4,2933,660,13.50%,26.56%
"4180","4180. 흑석동주민센터 입구",Group 4,2931,550,10.44%,29.82%
"4583","4583. 의정관",Group 4,2930,335,42.15%,9.04%
"3100","3100. 북성초교",Group 4,2927,366,16.13%,26.75%
"1675","1675. 월계문화체육센터",Group 4,2924,531,14.43%,13.17%
"2269","2269. 주홍교 하부",Group 4,2924,391,19.84%,27.39%
"4271","4271. 충정로역 1번 출구",Group 4,2921,417,24.92%,26.40%
"1504","1504. 삼양시장오거리",Group 4,2915,283,15.20%,26.86%
"522","522. 금호역 1번출구 앞",Group 4,2909,210,20.63%,25.99%
"4461","4461. 한양3차아파트 3동 앞",Group 4,2906,504,14.93%,30.35%
"3902","3902. 항동지구5단지 501동 앞",Group 4,2902,627,10.61%,27.84%
"947","947. 연신내 선일하이츠빌 정류소",Group 4,2894,581,12.75%,26.02%
"5331","5331. 공릉동 풍림아파트 112동 앞",Group 4,2893,897,15.38%,18.63%
"1820","1820. 신한은행 시흥대로금융센터지점",Group 4,2890,497,18.69%,19.86%
"3563","3563.구의7단지현대아파트",Group 4,2879,845,13.44%,28.41%
"994","994.북한산생태공원입구(교통섬)",Group 4,2865,500,15.29%,25.24%
"1037","1037. 강일리버파크 6단지",Group 4,2847,520,11.10%,27.12%
"3915","3915. 동선아파트 앞",Group 4,2843,245,11.43%,31.62%
"2249","2249. 우솔초등학교 맞은편",Group 4,2837,892,13.36%,23.72%
"2184","2184. 구암초등학교 버스정류장",Group 4,2834,480,10.90%,30.56%
"1620","1620. 중계구민체육센터",Group 4,2828,263,13.33%,29.67%
"3555","3555.양지사거리(센트라스APT 115동앞)",Group 4,2815,656,11.72%,24.55%
"3804","3804. 낙성대공원",Group 4,2800,55,13.00%,52.46%
"1393","1393.돈암육교 하단",Group 4,2796,348,11.09%,24.57%
"1304","1304. 만해공원",Group 4,2777,474,13.50%,28.92%
"3117","3117.이화여대 인문관 인근",Group 4,2777,217,21.50%,18.37%
"4915","4915. 영동중앙교회 버스정류장",Group 4,2775,448,24.58%,16.40%
"1424","1424. 양원역 2번출구",Group 4,2770,241,22.45%,23.07%
"600","600. 휘경2동 주민센터",Group 4,2763,259,12.05%,24.18%
"569","569. 응봉현대아파트 정류소",Group 4,2761,424,13.58%,33.14%
"3503","3503. 광진유진스웰",Group 4,2761,341,20.86%,28.25%
"4883","4883. 위례포레샤인18단지 1812동",Group 4,2757,512,12.08%,26.55%
"1353","1353. 금호어울림센터힐 내",Group 4,2756,714,8.42%,31.79%
"3561","3561.행당동 삼부APT후문",Group 4,2752,123,19.55%,28.52%
"432","432. 마포중앙도서관",Group 4,2745,166,23.06%,29.84%
"4310","4310. 염곡동(염통골) 입구",Group 4,2741,503,16.71%,18.83%
"4479","4479. 문정중학교",Group 4,2722,709,8.56%,26.60%
"1541","1541. 삼양역",Group 4,2706,177,14.82%,27.72%
"4672","4672. 준빌딩 앞",Group 4,2694,357,13.92%,27.28%
"3431","3431.로제우스 레포츠센터",Group 4,2682,231,21.22%,29.05%
"4324","4324. 세화고등학교",Group 4,2676,67,18.83%,26.68%
"4911","4911. 도곡동 골프 로데오거리",Group 4,2672,476,20.92%,20.13%
"2804","2804.항동지구 6단지 602동 앞",Group 4,2671,276,12.73%,34.37%
"2318","2318. 삼성중앙역4번출구(문화센터더 리빌)",Group 4,2670,355,22.85%,22.40%
"1344","1344. 아리랑시네센터 앞",Group 4,2662,171,16.68%,32.12%
"4919","4919. 학여울역사거리(은마아파트)",Group 4,2645,520,14.03%,30.25%
"1847","1847. 독산주공 14단지 버스정류소",Group 4,2643,587,28.76%,23.87%
"4959","4959. 암사역사공원역 3번출구",Group 4,2642,885,22.71%,14.35%
"1422","1422. 신내우디안아파트 1단지",Group 4,2638,112,24.30%,24.94%
"3766","3766. 강서문화센터",Group 4,2622,883,9.34%,22.81%
"3924","3924. 오류동 계림웨스트밸리 앞",Group 4,2620,592,12.98%,20.31%
"4613","4613. 서울갤러리아 앞",Group 4,2617,72,20.41%,36.45%
"1392","1392.돈암삼성풍림아파트",Group 4,2609,568,8.13%,25.83%
"1342","1342. 성북쉼터 앞",Group 4,2604,551,12.25%,24.73%
"1463","1463.중랑구민회관",Group 4,2602,328,12.30%,23.71%
"2516","2516.본마을 노인복지센터 앞",Group 4,2574,312,16.05%,32.79%
"3701","3701. 방아삼거리",Group 4,2565,109,12.36%,35.01%
"3806","3806. 낙성대 교수아파트",Group 4,2562,243,19.71%,26.97%
"977","977.신도중학교앞",Group 4,2551,445,15.80%,27.68%
"297","297.국회3문",Group 4,2522,485,27.00%,22.76%
"3531","3531. 논골사거리(금호도서관 입구)",Group 4,2519,471,10.40%,32.12%
"449","449. 일성아파트",Group 4,2513,468,13.65%,25.98%
"1467","1467.sk신내 주유소앞(용마산로)",Group 4,2498,118,16.41%,28.98%
"451","451. 청와대앞길",Group 4,2497,196,23.11%,31.32%
"443","443.호암아트홀",Group 4,2477,595,35.61%,8.16%
"4305","4305. 서일스포츠센터",Group 4,2476,573,14.82%,23.91%
"855","855.이촌역5번출구 앞",Group 4,2475,247,20.93%,33.94%
"1435","1435. 능산삼거리",Group 4,2468,402,11.63%,25.81%
"1315","1315. 고려사대부속중고 정문",Group 4,2460,178,15.12%,28.82%
"973","973.제각말푸르지오 5-1단지 아파트",Group 4,2443,395,14.20%,29.35%
"2334","2334. 삼호아파트 2동 ( 간선도로)",Group 4,2433,359,19.11%,14.10%
"1459","1459. 용마한신아파트사거리",Group 4,2427,326,10.01%,28.97%
"1006","1006. 롯데캐슬 115동앞",Group 4,2423,386,16.34%,26.00%
"3620","3620. 청담역 11번 출구",Group 4,2422,817,16.52%,18.91%
"5339","5339. 은빛1단지 아파트 앞",Group 4,2422,254,15.40%,25.56%
"859","859.남산공원 야외식물원 앞",Group 4,2416,171,17.88%,31.42%
"2519","2519.서초2교(사임당로 방면)",Group 4,2416,558,16.31%,22.68%
"4623","4623. 라인프랜즈이태원점 앞",Group 4,2403,99,19.39%,32.17%
"4845","4845. 신내역금강펜테리움센트럴파크",Group 4,2398,503,19.77%,21.64%
"4538","4538. 양천공영차고지",Group 4,2390,163,18.28%,20.17%
"4417","4417. 성북청소년문화의집",Group 4,2367,366,12.59%,24.12%
"2041","2041. 사당중학교 버스정류소",Group 4,2360,415,10.30%,29.24%
"2532","2532.국립국악원 앞",Group 4,2339,251,33.90%,20.91%
"161","161. 무악재역1번 출구",Group 4,2338,343,17.71%,30.71%
"4881","4881. 거여동사거리 송파둘레길 입구",Group 4,2331,454,15.27%,25.87%
"3970","3970. 시흥4동주민센터 앞",Group 4,2329,833,7.04%,20.01%
"3629","3629. 청담사거리(신한오피스텔빌딩 앞)",Group 4,2326,82,30.05%,21.37%
"4879","4879. 마천청소년센터",Group 4,2322,457,10.55%,27.82%
"4473","4473. 마천금호어울림 1차 102동앞",Group 4,2311,435,12.20%,29.90%
"5897","5897.여의도공작아파트",Group 4,2292,130,31.28%,32.29%
"2040","2040. 비계 버스정류소",Group 4,2285,288,10.37%,32.17%
"4611","4611. 국제루터교회 앞",Group 4,2281,192,20.43%,26.26%
"127","127. 현대벤처빌 앞",Group 4,2265,226,18.50%,26.31%
"4158","4158. 노량진근린공원",Group 4,2265,415,11.88%,26.67%
"1866","1866.서울안천초등학교 옆",Group 4,2248,280,19.53%,23.93%
"3418","3418.창신역2번 출구",Group 4,2242,547,10.84%,23.86%
"1101","1101. 상사마을 버스정류장(아라대교방면)",Group 4,2236,403,18.69%,21.51%
"2165","2165. JK장평타워",Group 4,2223,122,17.68%,29.51%
"4021","4021. 중계본동 입구",Group 4,2216,445,12.73%,25.81%
"1573","1573.현대성우아파트 옆",Group 4,2202,392,9.36%,30.15%
"1370","1370. 복자사랑 피정의 집",Group 4,2198,404,9.19%,34.08%
"938","938. 금암 문화공원",Group 4,2190,224,17.99%,31.00%
"2536","2536.서초AICT 우수기업센터 앞",Group 4,2161,267,24.85%,15.41%
"1861","1861.IBK기업은행 석수역 지점 앞",Group 4,2155,160,24.97%,28.31%
"4323","4323. 내곡도서관",Group 4,2146,129,16.96%,29.73%
"4584","4584. 국회2문",Group 4,2131,207,37.73%,14.36%
"681","681.서울특별시 동부교육지원청(육교)",Group 4,2099,351,17.01%,19.15%
"1418","1418. 새솔초등학교",Group 4,2084,545,8.78%,23.85%
"4916","4916. 청담역 1번출구",Group 4,2082,303,19.02%,26.22%
"2079","2079.중앙대학교 중앙광장",Group 4,2073,287,15.82%,25.76%
"992","992.북한산입구 정류장",Group 4,2066,90,11.81%,45.06%
"2807","2807.항동지구 1단지 105동 앞",Group 4,2063,234,15.90%,30.44%
"200","200. 국회의원회관",Group 4,2060,253,38.79%,5.05%
"974","974.연신초등학교옆 마을마당",Group 4,2059,391,13.36%,27.73%
"4421","4421. 롯데캐슬클라시아 입구 앞",Group 4,2059,325,19.82%,27.88%
"4681","4681.박석고개(은평소방서) 앞",Group 4,2050,298,15.56%,26.15%
"2257","2257. 청계산 입구 삼거리",Group 4,2048,40,38.82%,22.36%
"3401","3401.창신두산아파트",Group 4,2039,800,10.79%,22.90%
"3428","3428.서울미술관",Group 4,2021,396,13.51%,33.60%
"3911","3911. 항동하버리안2단지아파트 후문",Group 4,2016,291,13.14%,29.86%
"465","465. 삼청공원 앞",Group 4,2007,374,24.46%,21.97%
"2078","2078.흑석 아크로리버하임(103동)",Group 4,1996,201,18.59%,29.01%
"1730","1730. 도봉산역 교차로 앞",Group 4,1993,42,24.94%,28.00%
"4936","4936. SK텔레콤(T1) 인근",Group 4,1992,227,26.41%,21.94%
"3720","3720. 우이천 창번교",Group 4,1991,327,18.13%,29.18%
"2808","2808.항동지구 2단지 202동 앞",Group 4,1988,280,13.68%,27.62%
"2199","2199.신봉천주유소 A",Group 4,1987,199,15.25%,30.15%
"2093","2093.상도SH빌아파트 입구",Group 4,1966,225,12.92%,28.64%
"2225","2225.백석예술대학교 제3캠퍼스 앞",Group 4,1964,200,42.82%,17.97%
"2806","2806.항동지구 4단지 입구",Group 4,1957,488,12.31%,27.13%
"3539","3539. 서원마을",Group 4,1943,264,23.93%,33.56%
"1445","1445. 용마지구대 A",Group 4,1940,297,14.90%,25.57%
"2207","2207. 내곡파출소 뒤 정자",Group 4,1940,331,24.18%,20.67%
"1513","1513. 강북구청 뒷편",Group 4,1939,125,16.76%,27.80%
"1836","1836. 금천구립 독산도서관",Group 4,1928,383,17.01%,23.08%
"2814","2814.항동지구 10단지 1001동 앞",Group 4,1927,789,9.50%,25.74%
"1250","1250.문정2동 주민센터",Group 4,1923,319,11.28%,23.19%
"4336","4336. 서울교육청 교육연수원 앞",Group 4,1919,124,39.86%,12.56%
"1283","1283. 오금공원 사거리",Group 4,1889,249,16.78%,29.12%
"1453","1453. 중랑캠핑숲",Group 4,1856,432,12.98%,23.28%
"1971","1971. 오정초교 앞 보도육교",Group 4,1848,104,16.40%,22.35%
"921","921. 신도고등학교",Group 4,1843,237,19.26%,26.91%
"3429","3429.HW컨벤션센터 앞",Group 4,1838,486,10.45%,29.76%
"2354","2354. 청담역 2번출구",Group 4,1815,230,20.50%,30.52%
"3714","3714. 송천센트레빌",Group 4,1803,316,9.48%,27.90%
"5308","5308. 상계신동아아파트",Group 4,1788,200,10.96%,37.08%
"3610","3610. 윗반마을 입구",Group 4,1777,154,21.89%,34.44%
"4942","4942.율현삼거리",Group 4,1765,73,21.64%,26.97%
"4760","4760. 서울역 7번출구",Group 4,1755,146,28.72%,16.01%
"945","945. 기자촌 사거리 A",Group 4,1752,295,15.98%,27.85%
"2130","2130. 영어마을 관악캠프",Group 4,1751,100,18.05%,31.47%
"854","854.HID 유족동지회 앞",Group 4,1734,55,17.76%,37.02%
"1242","1242. 문정 법조단지6",Group 4,1719,276,29.20%,20.83%
"2068","2068. 총신대 앞(육교)",Group 4,1702,278,19.80%,22.21%
"2284","2284. CJ오쇼핑앞",Group 4,1699,69,33.73%,22.60%
"725","725. 양강중학교앞 교차로",Group 4,1688,207,14.93%,30.81%
"1538","1538. 솔밭공원역",Group 4,1687,139,12.39%,31.54%
"4772","4772. 중앙일보",Group 4,1685,95,42.55%,10.62%
"4617","4617. 동원베네스트 건너편",Group 4,1681,327,13.62%,23.80%
"1550","1550.삼각산아이원아파트(105동 옆)",Group 4,1642,493,7.80%,29.23%
"1572","1572. 우이동 먹거리마을",Group 4,1623,142,14.23%,39.56%
"5880","5880. 국회박물관",Group 4,1616,34,23.70%,7.80%
"3648","3648. 구룡역 4번 출구",Group 4,1609,99,21.01%,28.09%
"1855","1855. 성지아파트 옆 도로변",Group 4,1608,234,12.50%,23.57%
"5888","5888.여의도성당",Group 4,1600,106,40.25%,24.50%
"3003","3003.래미안신공덕3차아파트",Group 4,1579,471,8.80%,27.36%
"968","968. 은평뉴타운 상림마을 13단지",Group 4,1577,376,7.86%,25.43%
"564","564. 금호역 3번출구",Group 4,1550,133,10.26%,34.00%
"4178","4178. 이수성결교회 옆",Group 4,1542,99,17.64%,33.79%
"6185","6185.가양나들목",Group 4,1526,223,11.34%,34.86%
"4612","4612. 이태원로 255",Group 4,1479,47,16.50%,35.56%
"1969","1969. 궁동생태공원",Group 4,1478,134,13.19%,27.67%
"4309","4309. 서초케이타운앞",Group 4,1476,111,13.69%,26.63%
"3940","3940.삼각어린이공원 앞",Group 4,1473,407,11.88%,22.74%
"3404","3404.서울특별시 중부교육지원청",Group 4,1466,236,21.49%,12.69%
"2809","2809.항동지구 11단지 1103동 앞",Group 4,1463,197,14.42%,35.41%
"447","447. 신영동삼거리",Group 4,1461,163,14.99%,27.79%
"969","969. 은평 지웰테라스",Group 4,1459,291,7.54%,21.80%
"3937","3937. 개봉역 신영지웰에스테이트",Group 4,1450,375,17.31%,25.66%
